xac,yac,zac,xang,yang,zang,tempo,amostra
6864,728,13759,787,1,972,1,0
6604,1217,13655,879,-215,765,11640,1
7099,1155,13531,973,-342,599,21788,2
7612,1109,13198,1088,-375,440,31610,3
8323,2141,11852,1199,-362,265,41768,4
8124,2837,11155,1281,-319,43,51844,5
6146,2567,12088,1377,-261,-162,61676,6
4755,3248,10014,1516,-265,-305,71812,7
3361,3295,10387,1539,-392,-470,81624,8
2436,2340,10441,1642,-529,-549,91762,9
3474,3393,7934,1702,-811,-655,101608,10
4462,2954,9455,1697,-1128,-837,111788,11
6172,2654,7744,1729,-1312,-1014,121635,12
5943,3274,6907,1732,-1557,-1232,131803,13
2950,3610,5924,1723,-1707,-1434,141643,14
935,4412,4561,1702,-1914,-1520,151807,15
1918,5438,2228,1630,-2232,-1561,161653,16
5588,6510,1178,1525,-2592,-1680,171495,17
8693,6799,3122,1418,-2808,-1839,181666,18
29871,3508,43,1419,-2650,-2073,191747,19
19026,6744,-15364,1174,-3388,-2702,201648,20
-18651,8479,1678,646,-818,-2413,211508,21
-13588,-238,-2705,661,1592,-1411,221739,22
5441,-4327,-8126,308,1936,-1083,231655,23
-9949,-11317,-2102,156,1641,-1381,241491,24
-25925,-8866,-4595,57,948,-1524,251676,25
-15788,-9812,-6953,-301,-46,-1437,261510,26
-1567,-12158,6139,-358,-196,-1466,271690,27
3723,-6872,4992,-346,531,-1487,282087,28
-2846,-1862,4567,-511,1299,-1484,291652,29
-11627,-205,10589,-596,1123,-1490,301532,30
-18040,-6731,16954,-395,510,-1395,311749,31
-23871,-21741,10668,-127,-461,-1346,321646,32
-19707,-32394,484,-17,-1297,-1525,331503,33
1169,3828,9237,25,-1396,-1455,341690,34
19804,21473,8987,-97,-1189,-1102,351645,35
-2426,116,7683,-171,-329,-1394,361589,36
-9184,-3779,4497,-92,-370,-1261,371523,37
-2150,-479,6517,-49,-969,-1143,381716,38
226,1326,6278,-5,-1077,-1089,391672,39
-1631,-499,6799,42,-1039,-1046,401522,40
-458,-460,8019,102,-1063,-973,411403,41
1758,-477,9305,163,-925,-874,421651,42
459,-405,9484,186,-628,-815,431519,43
-1841,148,9104,167,-544,-779,441392,44
-2013,182,9310,145,-615,-728,451611,45
-938,127,9485,131,-658,-691,461498,46
201,-160,9968,128,-581,-653,471697,47
-155,136,9837,120,-426,-623,481578,48
-367,147,10005,110,-320,-591,491370,49
-727,108,9855,102,-237,-572,501504,50
-1390,-267,9754,105,-178,-555,511386,51
-1220,-86,9494,111,-188,-538,521626,52
-793,-26,9460,115,-187,-521,531510,53
-862,-149,9500,125,-157,-510,541392,54
-748,70,9497,139,-131,-489,551630,55
-971,0,9375,153,-106,-486,561512,56
-821,-49,9446,168,-100,-462,571408,57
-687,567,9451,171,-105,-443,581650,58
-630,942,9214,159,-124,-440,591671,59
-982,429,10023,151,-132,-454,601416,60
-1778,49,10129,155,-114,-479,611674,61
-1674,125,9686,161,-174,-501,621542,62
