xac,yac,zac,xang,yang,zang,tempo,amostra
3308,100,7162,138,-549,578,1,0
3550,38,7256,143,-462,541,9359,1
3548,429,6952,143,-383,501,19161,2
3493,837,6508,146,-335,447,29204,3
3626,1172,5949,125,-330,379,39233,4
4241,1367,5642,93,-344,305,49685,5
5156,1637,5124,55,-336,220,59340,6
5632,1924,4528,3,-319,117,69087,7
6331,2221,4459,-51,-271,25,79173,8
6674,1736,4600,-101,-157,-80,89220,9
6747,1443,4458,-149,18,-170,99568,10
6761,1714,4574,-184,228,-238,109346,11
6397,2022,4324,-230,419,-323,119103,12
5701,2295,4048,-285,511,-433,129206,13
3597,2324,3902,-352,496,-539,139384,14
64,2592,4427,-418,417,-604,149248,15
-3349,2670,5748,-465,401,-614,159346,16
-5283,2566,6251,-495,369,-588,169309,17
-5864,2260,7064,-502,296,-547,179080,18
-6182,2059,7856,-500,232,-492,189239,19
-7551,1719,8258,-506,196,-418,199238,20
-7581,1439,6876,-503,256,-340,209084,21
-4235,808,4875,-536,279,-339,219476,22
351,-646,4482,-602,174,-435,229247,23
2354,-1965,5635,-685,52,-569,239036,24
-222,-2968,8357,-726,100,-686,249342,25
-4613,-3516,10150,-705,265,-726,259057,26
-6718,-3563,10864,-636,283,-717,269065,27
-5296,-3350,10187,-546,61,-736,279059,28
-2208,-2932,10599,-480,-412,-835,289059,29
-682,-1914,12628,-404,-799,-931,299747,30
443,688,12263,-315,-887,-891,309242,31
2220,3902,9463,-236,-932,-795,319283,32
3964,6473,5433,-210,-1169,-729,329336,33
3823,6566,3374,-272,-1246,-701,339071,34
2296,4360,-75,-316,-921,-662,349077,35
1480,2061,-3625,-364,-450,-534,359375,36
376,-110,-3158,-420,-37,-373,369123,37
-155,-2085,521,-457,328,-229,379191,38
-765,-4202,4613,-370,437,-168,389237,39
-1544,-5509,6240,-206,330,-168,399273,40
-2793,-5482,4968,-39,131,-194,409047,41
-2703,-4512,2926,101,-99,-194,419071,42
-1427,-4229,1612,178,-353,-128,429086,43
-45,-4658,1170,210,-487,-35,439106,44
1825,-5525,4891,240,-584,57,449232,45
3155,-4602,4859,321,-313,144,459276,46
3481,-3198,6934,341,69,243,469047,47
2195,-2315,7465,347,393,286,479083,48
36,-2460,8770,299,570,253,489098,49
-1381,-1994,10287,208,740,239,499190,50
-1683,-733,11863,111,918,227,509226,51
-2357,689,11294,19,1026,153,518988,52
-3460,1888,11596,-44,1081,9,529057,53
-3885,2847,10069,-112,1017,-174,539092,54
-3728,2188,9107,-180,972,-395,549244,55
-5600,451,8391,-240,1010,-677,559032,56
-6634,274,6856,-285,1065,-919,569089,57
-5683,1177,4771,-358,1102,-1174,579147,58
-3957,2009,3846,-474,1129,-1415,589227,59
-3830,2180,3827,-600,1155,-1623,598992,60
-4373,2529,4230,-704,1109,-1845,609025,61
-3981,2607,4905,-797,1042,-2049,619120,62
-1834,2417,5302,-877,971,-2203,628928,63
1234,264,5817,-943,946,-2343,639035,64
1575,-6959,5748,-923,844,-2517,649096,65
-400,-16560,6388,-710,442,-2695,659153,66
-1207,-18189,6728,-445,-107,-2696,668953,67
2128,-7958,5608,-329,-373,-2365,679024,68
7669,2609,3464,-368,-296,-2037,689106,69
9272,4831,3266,-446,172,-1997,698928,70
5010,209,2623,-461,801,-2016,709628,71
58,-3170,3596,-422,1168,-1762,719122,72
