xac,yac,zac,xang,yang,zang,tempo,amostra
2705,-1603,6418,144,-255,-598,1,0
1479,-1626,7155,149,-233,-576,11802,1
1536,-1946,6826,140,-202,-548,21943,2
2028,-2540,7131,151,-187,-528,31782,3
1118,-2575,7488,138,-199,-534,41966,4
-329,-2965,9027,162,-209,-521,51830,5
-48,-2098,9384,180,-255,-480,61786,6
2084,-1768,8942,188,-252,-491,71819,7
2730,-1793,8355,208,-187,-522,82089,8
2311,-1885,8065,224,-120,-563,91939,9
2246,-1803,7296,232,-54,-594,102929,10
2242,-1589,6620,248,-18,-610,111795,11
910,-1231,6979,241,-52,-635,121708,12
-53,-870,7306,237,-96,-638,131941,13
330,-772,7373,224,-219,-639,141805,14
1957,-941,7625,231,-302,-668,151737,15
3293,-1049,7328,237,-322,-727,161950,16
3959,-1022,7147,245,-267,-813,171817,17
3546,-1057,7245,235,-179,-917,181782,18
2322,-1119,7294,228,-86,-1003,191668,19
1185,-492,7629,217,-46,-1061,202510,20
87,120,7741,200,-55,-1100,211789,21
-291,209,8201,195,-124,-1124,221729,22
71,555,8796,186,-176,-1143,231955,23
443,611,8465,164,-181,-1164,241825,24
142,1034,7902,151,-188,-1173,251787,25
-525,1339,7705,131,-200,-1178,261695,26
-421,1599,6944,100,-247,-1163,271749,27
-224,1474,6885,71,-314,-1146,281647,28
110,1211,6596,30,-361,-1141,291595,29
442,728,6673,-4,-411,-1148,301754,30
777,407,6473,-29,-452,-1157,311640,31
790,95,6975,-52,-508,-1191,321867,32
1121,340,7218,-58,-574,-1231,331803,33
1572,932,7588,-72,-650,-1278,341756,34
1595,1191,8538,-90,-724,-1347,351655,35
1715,1856,9047,-94,-789,-1420,361635,36
1905,2393,9397,-104,-873,-1495,371548,37
2366,3008,9430,-107,-917,-1575,381820,38
3769,3463,9006,-90,-927,-1654,391809,39
4955,3763,8403,-46,-893,-1804,402210,40
5575,3529,7851,40,-745,-2002,411647,41
5486,3845,7078,186,-527,-2212,421616,42
4741,4145,6392,322,-367,-2386,431843,43
2646,3925,6014,471,-295,-2537,441823,44
-420,3504,6381,582,-197,-2625,451818,45
-3191,3082,6186,638,-130,-2646,461818,46
-3957,3085,5420,661,-93,-2563,471820,47
-3187,2919,5462,590,-123,-2479,481823,48
-3146,550,5512,484,-193,-2467,491822,49
-2257,-2925,6534,429,-303,-2362,501823,50
-1645,-6051,6877,419,-350,-2154,513320,51
-2804,-9219,6285,385,-329,-1925,521656,52
-7547,-9442,2636,314,-370,-1732,531656,53
-9163,-6951,4085,257,-320,-1328,541656,54
-4381,-5175,6731,186,-174,-445,551657,55
23,-6383,7836,136,-241,141,561499,56
2878,-8846,9423,56,-425,406,571505,57
3637,-11360,10624,-52,-453,605,581505,58
3339,-12690,10945,-128,-341,862,591499,59
2593,-13279,10768,-158,-172,1190,601501,60
1783,-14091,10406,-131,44,1491,612173,61
333,-14274,9738,-65,272,1753,621505,62
-467,-12986,9548,-37,456,2047,631506,63
-731,-11062,9997,-71,590,2416,641507,64
106,-9219,10645,-150,656,2827,651512,65
1390,-8605,11067,-226,639,3178,661511,66
2097,-8755,11450,-268,646,3430,671533,67
2215,-8671,11566,-282,740,3629,681521,68
1633,-7330,11037,-294,887,3813,691853,69
852,-5715,11050,-346,957,3981,701519,70
769,-4420,11276,-384,909,4180,711401,71
33,-2416,10346,-408,857,4394,721594,72
-1542,70,9289,-441,758,4586,731528,73
-3054,1926,8855,-481,580,4761,741520,74
-3500,2390,9722,-504,337,4936,751520,75
-2308,2676,10302,-475,87,5104,761521,76
-1266,4765,10197,-451,-148,5217,771642,77
-355,7444,10265,-453,-361,5268,781657,78
764,9658,10184,-440,-452,5319,791351,79
1764,12121,9850,-438,-392,5396,801357,80
2609,14434,9806,-476,-216,5409,811796,81
1892,16466,9722,-525,7,5232,821386,82
-1195,17076,9794,-540,239,4892,831366,83
-5233,15352,8228,-477,509,4492,841369,84
-5669,13122,8103,-281,905,4149,851368,85
-6338,10215,10605,-279,1379,3574,861358,86
-7658,8577,11179,-272,1836,3084,871386,87
-17545,7995,5065,-364,1783,2614,881370,88
-23625,-2692,2145,-138,1610,1919,891368,89
-17346,-3696,10147,176,954,845,901371,90
-4299,1868,7873,240,522,-602,911373,91
-3810,3341,6500,231,614,-1569,921478,92
-7890,2329,3390,300,1244,-1939,931504,93
-12964,-2916,-2791,409,1677,-2244,941540,94
-12551,-5196,-2989,624,1425,-2170,951547,95
-1895,1592,5261,686,628,-1471,961551,96
10242,7690,10594,596,-490,-820,971569,97
15211,8423,9702,550,-1055,-873,981553,98
11784,7302,10783,587,-505,-1290,991555,99
