xac,yac,zac,xang,yang,zang,tempo,amostra
224,2762,8978,-581,1437,-1480,1,0
26436,4630,2469,-218,91,-1409,3119,1
19797,12122,16201,-390,-1360,-1203,13119,2
-4240,8289,23411,-771,-297,-1345,23115,3
-10202,-1956,7717,-314,612,-1698,33085,4
-2687,-3135,-5419,220,777,-1694,43090,5
-2294,1576,-5377,119,1072,-1793,53270,6
-6879,-618,1245,-360,1035,-1724,63279,7
-10122,-3388,3648,-508,352,-1390,73272,8
-11417,-3189,4298,-553,-300,-1193,83273,9
-11100,-3143,3791,-535,-538,-1017,93276,10
-3722,-2680,6852,-559,-904,-667,103189,11
2412,-2497,10152,-440,-1224,-521,113173,12
4437,-1421,9873,-317,-877,-565,123134,13
3232,-465,11467,-272,-460,-567,133105,14
2079,-111,11988,-193,12,-563,143106,15
-419,-910,7397,-112,147,-631,153108,16
-4620,-1449,5226,-149,16,-536,163110,17
-6430,-1971,3439,-165,-228,-451,173104,18
-4275,-1763,3990,-177,-446,-353,183111,19
-2137,-695,5766,-196,-507,-255,193288,20
-1546,-1027,6358,-205,-398,-220,203148,21
-2362,-987,7255,-190,-335,-171,213182,22
-3300,-438,7463,-178,-335,-118,223138,23
-2719,-746,7574,-157,-377,-62,233117,24
-2029,-887,7203,-130,-388,-23,242961,25
-2288,-966,6887,-109,-378,0,252961,26
-2018,-988,6260,-91,-374,16,262962,27
-1190,-1069,6960,-92,-395,28,272963,28
-1085,-790,7200,-87,-361,19,282965,29
-1215,-945,7141,-91,-323,8,292967,30
-1635,-1258,6959,-90,-323,4,302874,31
-2048,-1321,6854,-94,-329,6,312848,32
-1866,-1335,6587,-96,-335,4,323150,33
-1565,-1023,6215,-94,-333,-11,333139,34
-1880,-1007,6329,-101,-319,-39,343130,35
-2184,-1025,6271,-108,-313,-60,353130,36
-1875,-971,5995,-110,-320,-81,363134,37
-1901,-703,6336,-118,-317,-111,373139,38
-1641,-351,6392,-128,-306,-132,383134,39
-1630,-335,5847,-144,-300,-157,392813,40
-1738,-183,5678,-169,-302,-185,403728,41
-1693,-284,5777,-199,-290,-210,413011,42
-1816,-365,6358,-221,-278,-241,423001,43
-1668,-469,6747,-241,-258,-264,432986,44
-1617,-61,5966,-251,-235,-303,443110,45
-1711,204,5600,-270,-218,-348,453138,46
-1963,107,5706,-289,-199,-390,463140,47
-2110,67,5986,-310,-199,-429,472812,48
-2139,218,6167,-331,-181,-453,482813,49
-2332,159,6187,-349,-161,-488,492809,50
-2796,264,5976,-373,-126,-516,502820,51
-3024,311,5767,-398,-116,-537,512965,52
-3528,315,5501,-422,-118,-557,523030,53
-3402,304,5717,-446,-129,-572,533015,54
-3249,557,5669,-473,-132,-597,543021,55
-3419,669,5887,-499,-137,-624,553025,56
-3375,756,6027,-530,-159,-658,563025,57
