xac,yac,zac,xang,yang,zang,tempo,amostra
-3690,2835,9432,-696,204,4715,1,0
-4041,1270,9633,-812,239,4898,8636,1
-3606,-919,9712,-905,311,5051,18427,2
-3671,-3378,9278,-1015,370,5181,28395,3
-3395,-5925,9342,-1197,260,5311,38535,4
-1634,-8572,9249,-1385,0,5403,48665,5
1068,-11414,9381,-1525,-440,5458,58464,6
995,-15420,10025,-1573,-834,5522,68596,7
1066,-19583,10681,-1610,-1147,5624,78596,8
2604,-22599,10723,-1625,-1533,5658,88417,9
4653,-24438,11337,-1579,-1891,5654,98531,10
6878,-25592,12002,-1469,-2064,5636,108411,11
7473,-26278,12378,-1307,-2060,5567,118556,12
8024,-26152,10838,-1143,-1984,5459,128409,13
10659,-23601,6761,-1041,-1949,5240,138570,14
15123,-18437,2410,-1117,-1909,4830,148415,15
27849,-12854,3483,-1346,-1526,4369,158576,16
28278,-9591,15194,-1413,-306,3807,168454,17
28444,-5922,27485,-1063,1899,2469,178612,18
28632,-5332,27352,-293,3370,507,188438,19
21270,-5237,24908,548,3058,-891,198882,20
6761,-1672,10494,962,1578,-1740,208449,21
1572,1173,5671,782,-207,-2299,218611,22
2249,3576,6661,500,-1536,-2595,228444,23
2095,6501,1962,234,-2242,-2713,238281,24
-18090,4204,-17384,-295,-2747,-2719,248452,25
27941,-24771,27221,-457,1658,-2087,258615,26
28184,723,27016,267,2812,-986,268467,27
-24864,8534,12835,303,43,-1101,278383,28
6333,5746,11437,116,-1806,-917,288226,29
28102,-458,21443,169,-1410,-890,298416,30
27930,3101,7870,350,-1284,-1422,308504,31
6745,1707,5567,177,1767,-2183,318357,32
-21038,2367,5124,98,2383,-1851,328533,33
-31040,2359,10382,62,2068,-1503,338408,34
-21510,2818,10190,43,392,-1330,348265,35
-3464,3174,7940,-94,-1499,-1380,358454,36
7803,1661,10115,-229,-2364,-1556,368316,37
9573,192,11529,-195,-1733,-1670,378491,38
4501,1859,9284,-54,-524,-1685,388352,39
-1731,3438,9458,62,198,-1651,398206,40
-5971,4068,10107,63,291,-1651,408319,41
-7386,2736,11057,19,43,-1653,418492,42
-5586,1731,9919,-13,-227,-1638,428352,43
-1815,1646,10036,-71,-452,-1582,438210,44
1182,1789,10838,-103,-513,-1526,448410,45
1814,1173,10698,-98,-395,-1450,458283,46
1211,787,10423,-83,-204,-1340,468493,47
71,835,10241,-85,-106,-1229,478354,48
-1242,1083,9960,-98,-111,-1123,488210,49
-717,819,9514,-95,-146,-1001,498431,50
472,698,9438,-84,-144,-891,508266,51
1309,856,9826,-67,-90,-775,518428,52
1074,938,9806,-59,-7,-676,528104,53
454,822,9700,-53,38,-592,538310,54
252,932,9675,-56,32,-519,548163,55
151,939,9780,-62,36,-441,558429,56
662,623,9689,-59,59,-371,568329,57
780,704,9743,-56,109,-319,578191,58
558,843,9546,-52,162,-276,588087,59
100,1015,9371,-44,204,-238,598310,60
141,1190,9400,-34,228,-202,608395,61
91,1176,9211,-24,242,-186,618171,62
-177,1115,9117,-13,249,-180,628049,63
-228,1261,8999,-7,251,-177,638279,64
61,1110,9134,-1,257,-171,648162,65
238,1039,9321,2,275,-170,658077,66
120,854,8993,11,292,-181,668341,67
327,814,9410,9,311,-188,678216,68
305,752,9450,13,336,-197,688127,69
351,728,9107,16,355,-213,698340,70
-47,843,9106,15,371,-247,708212,71
-219,1091,8875,16,364,-278,718267,72
-261,988,8752,17,333,-315,728156,73
5,959,8715,17,310,-353,738041,74
386,1045,8673,24,305,-393,748270,75
310,1079,8674,26,307,-438,758175,76
172,1184,7997,28,302,-478,768087,77
600,843,7864,16,287,-502,778005,78
1411,1069,6231,3,286,-531,788175,79
1867,914,8121,-36,398,-548,798346,80
2157,807,9304,-29,493,-547,808178,81
1363,552,10775,-18,495,-589,818890,82
852,469,12065,6,392,-622,828081,83
589,484,12893,28,220,-659,838227,84
814,480,13218,53,5,-692,848058,85
1224,576,13157,72,-224,-734,858207,86
2472,356,11916,98,-410,-759,868181,87
3913,421,9615,119,-464,-772,878032,88
4578,577,8099,101,-325,-769,888197,89
4590,-272,7164,93,-99,-742,898041,90
3992,-921,6373,100,109,-728,908207,91
3104,-1259,5494,107,275,-716,918055,92
2541,-1368,6317,87,405,-705,928207,93
2713,-1604,8985,68,481,-686,938065,94
2516,-1226,11945,97,475,-716,948244,95
2137,-1182,12387,186,344,-775,958121,96
1710,-1346,9466,267,168,-852,968029,97
3471,-2240,6955,270,118,-885,978098,98
5534,-3007,6895,241,308,-906,987959,99
4177,-5110,8201,257,626,-936,998150,100
1757,-5682,4973,374,663,-976,1008018,101
1928,-3712,5680,286,672,-992,1018246,102
5991,-3004,10698,187,915,-933,1028264,103
5658,-5243,12540,247,1185,-1014,1038129,104
2037,-5828,11301,322,1335,-1139,1048004,105
187,-5355,11130,333,1351,-1231,1058207,106
303,-5885,11321,360,1318,-1336,1068091,107
970,-7919,10471,412,1328,-1486,1078109,108
818,-9632,9624,443,1396,-1638,1087981,109
605,-11118,8835,456,1569,-1791,1098183,110
-944,-12410,8698,450,1846,-1912,1108061,111
-5720,-10000,7453,463,2089,-2095,1118516,112
-8256,-11162,7405,443,2068,-2262,1128031,113
-3204,-14258,8956,477,1680,-2422,1137909,114
-2440,-13427,10034,621,1267,-2706,1148124,115
6496,-10651,-1979,668,427,-2990,1158069,116
11693,-12847,-3417,378,-1320,-3510,1167970,117
11898,-14509,5793,222,-1441,-3586,1178190,118
18271,-11590,7032,303,-672,-3431,1188085,119
21686,-11196,5877,313,117,-3411,1197975,120
17626,-11615,7846,398,955,-3241,1207868,121
10539,-8840,7647,524,1816,-2947,1218101,122
4475,-5066,8536,651,2266,-2687,1228314,123
1071,-959,9516,759,2322,-2440,1237830,124
-759,2930,9454,791,2119,-2201,1248065,125
-1388,5987,9201,775,1769,-1892,1257982,126
-1781,8219,9103,738,1407,-1548,1267899,127
-2417,10440,9017,692,1039,-1180,1277868,128
-3220,12288,8995,621,667,-808,1287783,129
-4089,13395,8772,540,263,-424,1298005,130
-4589,14159,8762,442,-183,-36,1307919,131
-4472,14497,8659,337,-620,350,1317828,132
-3543,14301,9059,239,-984,735,1327747,133
-2165,13764,9088,158,-1249,1106,1337871,134
-1403,13216,8939,86,-1415,1449,1347786,135
-2051,12273,8787,24,-1480,1783,1358078,136
-2906,11206,8150,-29,-1496,2116,1368080,137
-2690,10836,7783,-92,-1561,2454,1378001,138
-1942,10548,7604,-144,-1550,2758,1387914,139
-737,10040,7245,-178,-1441,3054,1397829,140
-64,9381,7043,-217,-1275,3326,1407764,141
-90,8755,7118,-257,-1081,3583,1418003,142
-506,8266,7150,-314,-871,3833,1427854,143
-455,7811,7147,-376,-682,4076,1437940,144
-569,7229,7397,-450,-514,4304,1447868,145
-871,6105,7747,-532,-360,4525,1457801,146
-776,4926,8004,-620,-204,4728,1467767,147
-865,3195,8549,-702,-37,4914,1478034,148
-258,823,8818,-770,161,5023,1487966,149
-634,-982,8583,-874,347,5219,1497902,150
65,-3139,8330,-1050,398,5373,1507854,151
2310,-5383,7774,-1224,270,5487,1517793,152
3283,-8644,7574,-1364,-18,5579,1528335,153
2245,-12745,8120,-1494,-365,5705,1537861,154
2551,-17162,8490,-1623,-793,5791,1547810,155
3669,-20633,8963,-1682,-1300,5825,1557764,156
5664,-24113,10501,-1661,-1698,5866,1567708,157
7625,-27208,11846,-1532,-1836,5882,1577989,158
9270,-29958,11934,-1341,-1771,5873,1587930,159
11774,-29912,10374,-1146,-1588,5786,1597884,160
14357,-26181,4533,-1021,-1483,5529,1607848,161
18491,-17732,-1055,-1164,-1495,5074,1617810,162
29722,-12085,2015,-1469,-1298,4621,1627781,163
29767,-9705,18644,-1532,-171,3857,1638214,164
29943,-8310,26234,-965,2552,2011,1647853,165
30158,-9139,26141,15,4114,-167,1657822,166
16726,-6433,20168,914,3253,-1465,1667798,167
4350,-2587,6123,1153,1297,-2277,1677772,168
-4378,490,-11535,750,-667,-2711,1687728,169
-21494,2753,-25580,-109,-2054,-2702,1697689,170
30045,-23022,25917,-112,3738,-2039,1707676,171
-23865,6251,7374,462,1949,-1209,1717663,172
-4805,8985,5332,311,-1041,-1436,1727644,173
9009,1707,16546,87,-2870,-1535,1737868,174
28716,537,15863,284,-2608,-1523,1747769,175
29449,3550,8668,279,-2041,-1846,1757750,176
2872,2562,8071,189,-1,-2109,1767739,177
-14630,5505,1782,181,544,-1775,1777825,178
-20676,7275,5340,10,322,-1382,1787814,179
-11994,4045,11372,-54,-184,-1036,1797799,180
2755,1987,12329,23,-416,-823,1807780,181
15012,-455,10480,-3,-416,-910,1817750,182
13537,-3739,10719,-10,135,-1235,1827730,183
2387,-1824,10476,121,923,-1393,1837699,184
-6283,2912,9567,197,1196,-1341,1847650,185
-9679,5286,8780,144,852,-1285,1857749,186
-8465,4516,8119,44,136,-1281,1867672,187
-4951,2848,8579,-37,-580,-1370,1877672,188
-2197,2013,9398,-76,-834,-1444,1887676,189
277,1702,9721,-68,-721,-1466,1897688,190
2103,1695,8838,-37,-503,-1459,1907689,191
3040,1682,8793,-16,-218,-1405,1917691,192
2369,1674,9109,7,82,-1331,1927703,193
306,1717,9001,7,246,-1269,1938081,194
-1269,1580,8817,-10,221,-1207,1947752,195
