xac,yac,zac,xang,yang,zang,tempo,amostra
-857,-20011,1958,-143,676,46,1,0
-2002,-20565,-616,-153,651,48,6763,1
-4626,-21348,1304,-214,509,114,16865,2
-2855,-21030,1581,-160,548,182,26903,3
-287,-22014,1144,-70,678,135,36701,4
83,-21838,530,-4,904,31,46736,5
-1891,-21744,708,69,1196,-136,56856,6
-3327,-21596,515,113,1404,-317,66889,7
-3761,-23689,2891,150,1533,-508,76920,8
-6357,-23555,1760,187,1615,-709,86728,9
-9836,-23643,3173,168,1616,-885,96610,10
-7480,-22418,223,74,1458,-1030,106767,11
-5678,-24250,2131,4,1373,-1173,116865,12
-4957,-24068,1849,-27,1462,-1177,126616,13
-3999,-22360,1459,-43,1607,-1134,136716,14
-2477,-20647,410,-105,1676,-1088,146761,15
-2305,-20616,-175,-129,1984,-969,156583,16
-4635,-19661,3340,-74,2534,-791,166779,17
-4579,-17805,5640,77,3280,-514,176601,18
-8436,-15980,6104,198,3878,-128,186649,19
-13606,-14260,6303,366,4610,307,197112,20
-14562,-12510,6984,453,5033,661,206782,21
-14747,-13107,7796,486,5156,969,216843,22
-14979,-14221,9050,485,5068,1236,226622,23
-14985,-15720,10143,472,4800,1459,236739,24
-12584,-16924,10830,454,4394,1618,246817,25
-9690,-18632,11130,445,3905,1727,256625,26
-9043,-20404,10586,453,3408,1802,266754,27
-8697,-21265,9589,467,2855,1832,276585,28
-7392,-21286,8499,471,2181,1805,286648,29
-6456,-21556,6842,459,1461,1727,296767,30
-6463,-21953,5335,446,739,1634,306759,31
-5635,-21994,4135,439,43,1525,316629,32
-5260,-22012,3069,436,-587,1394,326766,33
-4362,-21910,2027,441,-1123,1273,336623,34
-3146,-21566,766,452,-1553,1150,346761,35
-2324,-21404,2,462,-1926,1030,356616,36
-2234,-21136,-1122,472,-2212,931,366776,37
-2738,-20930,-2217,471,-2435,852,376630,38
-2856,-20706,-3231,458,-2605,790,386768,39
-2244,-20557,-4007,434,-2712,744,396624,40
-1717,-20525,-4692,406,-2741,722,407078,41
-1460,-20466,-4952,378,-2668,736,416657,42
-1422,-20321,-5302,355,-2516,764,426493,43
-1536,-20074,-5619,333,-2344,798,436632,44
-1373,-20025,-5826,305,-2150,842,446495,45
-1069,-20122,-6080,283,-1956,888,456641,46
-1453,-20391,-6033,257,-1751,940,466504,47
-1859,-20535,-6155,235,-1547,994,476644,48
-1616,-20583,-6568,204,-1368,1032,486512,49
-1391,-20560,-7323,162,-1214,1061,496647,50
-1086,-20350,-7798,104,-1077,1091,506522,51
-1101,-20373,-7875,37,-929,1118,516673,52
-602,-20145,-7782,-30,-761,1151,526511,53
38,-20064,-7324,-106,-561,1185,536651,54
425,-19734,-7136,-180,-351,1223,546509,55
598,-19655,-6641,-257,-131,1270,556374,56
1195,-19522,-6133,-329,59,1299,566516,57
2306,-19452,-5716,-407,218,1301,576377,58
2457,-19580,-5276,-488,349,1288,586516,59
1911,-19997,-4582,-558,464,1280,596380,60
1651,-19911,-3909,-616,558,1258,607124,61
2034,-19745,-3212,-673,621,1202,616396,62
2506,-19816,-2706,-734,661,1143,626524,63
2696,-20234,-2239,-780,706,1086,636385,64
2734,-20702,-1908,-823,744,1015,646531,65
2923,-20844,-1516,-867,732,934,656398,66
3404,-21000,-987,-913,677,829,666725,67
4081,-20973,-243,-948,587,703,676559,68
4856,-21291,239,-989,479,570,686408,69
5477,-21598,1012,-1025,347,436,696534,70
5611,-21325,1994,-1050,204,290,706424,71
5752,-21591,2778,-1070,60,144,716486,72
5812,-21765,3316,-1074,-83,0,726395,73
6034,-21442,3773,-1076,-233,-149,736538,74
6158,-21382,4493,-1069,-383,-285,746411,75
6685,-21183,5479,-1055,-493,-404,756551,76
7091,-20675,6322,-1032,-530,-503,766413,77
6217,-20910,5591,-992,-530,-587,776547,78
3461,-22240,10406,-899,-547,-584,786417,79
4639,-20954,11915,-737,-652,-664,796558,80
4334,-20530,12487,-649,-860,-782,806446,81
801,-20412,13834,-555,-1063,-844,816962,82
-2559,-19944,15271,-403,-1257,-824,826280,83
-10449,-21310,20198,-186,-1520,-732,836428,84
-23740,-23892,24388,208,-1568,-437,846296,85
-30348,-21047,17497,329,-1802,5,856450,86
-23121,-20699,9215,24,-1471,-55,866320,87
-5740,-22713,-6157,-206,-1661,-383,876481,88
11438,-22053,-4471,-581,-1851,-626,886413,89
28290,-24906,-1204,-762,-2211,-1008,896290,90
17825,-24843,16165,-14,-1655,-1262,906464,91
-43,-17602,9116,5,-34,-762,916449,92
-11811,-13050,106,-372,260,-689,926290,93
-15825,-16017,1158,-196,9,-743,936462,94
-6203,-18345,-2342,-95,160,-517,946405,95
449,-19795,-2168,-156,-106,-576,956296,96
-2376,-20009,1527,-96,-2,-616,966457,97
-5622,-19506,1818,-69,180,-606,976333,98
-5759,-20253,2027,-89,134,-589,986284,99
-3472,-20540,1773,-95,98,-507,996160,100
-2991,-20645,2324,-113,42,-484,1006332,101
-4636,-20484,2231,-117,19,-492,1016779,102
-6136,-19910,1927,-155,-53,-527,1026194,103
-6038,-19414,1405,-199,-164,-561,1036433,104
-3393,-18917,654,-211,-204,-535,1046330,105
-1625,-18563,530,-198,-160,-477,1056283,106
-2607,-18321,270,-161,-28,-438,1066180,107
-3789,-18694,691,-148,47,-393,1076379,108
-3604,-19407,850,-134,71,-366,1086310,109
-2943,-19609,1432,-133,93,-329,1096206,110
-3236,-19707,1975,-146,134,-299,1106196,111
-3395,-19621,2346,-158,181,-268,1116171,112
-3399,-20027,2120,-173,206,-239,1126118,113
-3595,-20106,1575,-184,217,-223,1136323,114
-3510,-19468,1003,-185,234,-203,1146294,115
-3464,-18870,652,-179,240,-189,1156213,116
-3817,-18637,165,-166,255,-171,1166160,117
-3970,-18742,245,-148,271,-156,1176357,118
-4251,-18489,45,-128,227,-156,1186327,119
-4474,-18220,-228,-118,172,-159,1196303,120
-4122,-18480,128,-115,91,-154,1206219,121
-3706,-18593,623,-117,-1,-142,1216091,122
-3915,-18478,534,-110,-97,-137,1226609,123
-4196,-18467,303,-98,-175,-129,1236313,124
-3609,-18871,714,-92,-237,-116,1246220,125
-2958,-18778,1053,-85,-254,-102,1256190,126
-3528,-18590,1035,-83,-234,-84,1266168,127
-3481,-18489,954,-89,-222,-78,1276378,128
-3764,-18851,936,-99,-218,-84,1286055,129
-3709,-19022,1060,-98,-212,-84,1296026,130
-3539,-19126,981,-94,-183,-100,1306235,131
-3944,-18927,759,-100,-147,-116,1316196,132
-3769,-18729,631,-104,-113,-123,1326231,133
-3809,-18838,446,-106,-106,-138,1336206,134
-4152,-18713,286,-100,-97,-165,1346192,135
-4070,-18782,534,-92,-106,-181,1356182,136
-3707,-18760,619,-75,-126,-200,1366249,137
-4271,-18852,674,-77,-140,-224,1376210,138
-3930,-19073,614,-62,-151,-249,1386208,139
-4275,-19340,883,-52,-180,-279,1396208,140
-4094,-19080,848,-58,-178,-306,1406215,141
-3400,-18938,974,-61,-190,-321,1416214,142
-3478,-18728,1035,-69,-197,-336,1426459,143
-3387,-18659,802,-72,-201,-344,1436070,144
-2960,-19014,1003,-52,-212,-354,1446071,145
-3583,-19172,816,-48,-198,-370,1456078,146
-3198,-18974,1004,-42,-172,-369,1466074,147
-2818,-18812,1090,-38,-154,-391,1476074,148
-3129,-18827,1227,-42,-126,-411,1486077,149
-3431,-19016,991,-29,-108,-431,1496078,150
-3937,-19054,659,-11,-108,-457,1506079,151
-4189,-19094,719,23,-141,-475,1516087,152
-4146,-18877,395,75,-205,-485,1526081,153
-3326,-18257,187,96,-268,-502,1536047,154
-2155,-18125,820,66,-239,-498,1546063,155
-1810,-18953,1980,43,-130,-504,1556076,156
-2170,-19523,1574,35,-42,-514,1566087,157
-3617,-19300,600,30,-22,-537,1576086,158
-4474,-18216,-126,-2,-75,-566,1586088,159
-3626,-18361,73,-32,-165,-578,1596091,160
-1356,-18702,428,-52,-216,-578,1606098,161
-1235,-18861,988,-53,-160,-567,1615903,162
-1475,-18507,683,-41,-102,-527,1625940,163
-2057,-18485,834,-46,-80,-504,1636177,164
-2175,-18454,491,-46,-91,-465,1645857,165
-1645,-18213,63,-61,-113,-436,1655827,166
-1686,-18014,-71,-85,-113,-410,1666102,167
