xac,yac,zac,xang,yang,zang,tempo,amostra
-4224,-1239,6255,-134,-918,-292,1,0
-3233,-268,6464,-98,-1160,-365,4734,1
-2289,625,6499,-62,-1426,-465,14845,2
-1419,1768,7076,-19,-1622,-595,24622,3
457,3025,7585,0,-1809,-753,34733,4
2125,4503,8541,14,-1919,-960,44844,5
2511,6244,9011,28,-1899,-1177,54765,6
1127,7412,10051,22,-1855,-1386,64870,7
472,10369,10719,-16,-1806,-1533,74647,8
-283,12473,12570,-133,-1629,-1578,84777,9
-1760,11431,12627,-303,-1350,-1522,95018,10
-2422,6370,13689,-495,-1079,-1422,104900,11
-1631,2193,13618,-637,-896,-1351,114688,12
-1312,-311,13405,-744,-631,-1301,124835,13
-2403,-1937,12704,-823,-276,-1245,134633,14
-4396,-3090,11766,-896,132,-1187,144770,15
-7116,-3678,10563,-901,543,-1108,154563,16
-10280,-4215,8331,-858,935,-1090,164682,17
-12732,-5610,6303,-811,1298,-1040,174808,18
-13786,-6003,4582,-755,1319,-857,184602,19
-14627,-5795,4307,-790,1114,-697,195417,20
-15563,-5352,5263,-879,808,-556,204733,21
-15027,-5060,6407,-984,513,-386,214532,22
-14346,-5265,7394,-1063,339,-258,224669,23
-13950,-6062,7046,-1095,286,-193,234808,24
-12337,-7511,5936,-1038,265,-102,244641,25
-11952,-7726,6042,-945,62,22,254791,26
-10356,-6989,5652,-889,-234,115,264586,27
-7101,-7359,6012,-809,-281,203,274729,28
-3681,-8295,5831,-648,-377,318,284541,29
-216,-9411,5666,-440,-448,432,294844,30
-55,-9984,5864,-225,-406,465,305255,31
-5030,-10122,5850,-24,-501,482,314757,32
-6898,-8555,6297,170,-832,687,324569,33
-2437,-4573,9584,235,-1331,1009,334712,34
1953,-2788,12927,214,-1647,1192,344539,35
4557,-3219,14622,243,-1405,1200,354684,36
5441,-3137,14844,324,-978,1192,364527,37
4822,-2217,14385,400,-589,1190,374679,38
3018,-1759,14167,467,-194,1143,384528,39
1377,-1801,13501,552,167,1123,394720,40
717,-1754,12469,647,447,1145,404475,41
1270,-1579,11817,731,675,1188,414963,42
2008,-1309,11337,807,905,1231,424478,43
1375,-1049,10623,874,1133,1262,434633,44
82,-593,9559,909,1264,1319,444476,45
-1303,-172,8894,904,1228,1413,454634,46
-2032,139,8419,881,1067,1525,464482,47
-1984,321,8053,865,895,1653,474633,48
-1369,610,7648,852,724,1792,484478,49
-1050,1017,7298,845,571,1920,494465,50
-764,1342,7185,849,436,2053,504740,51
-567,1539,7091,868,326,2167,514579,52
-166,1845,7353,898,248,2263,524429,53
392,2243,7575,937,209,2333,534592,54
770,2737,7720,980,218,2382,544441,55
808,3191,7890,1027,241,2418,554607,56
517,3669,7816,1080,270,2435,564457,57
427,4508,7662,1133,317,2433,574627,58
200,5217,7971,1176,359,2411,584482,59
-859,5841,8622,1226,392,2365,594736,60
-2634,6184,8754,1263,400,2312,604654,61
-3791,5042,9866,1244,311,2253,614446,62
-3782,4037,11215,1204,232,2145,624623,63
-4639,4131,11867,1171,229,1979,634482,64
-6971,4355,12685,1124,237,1781,644660,65
-9360,4606,13013,1067,164,1622,654535,66
-9735,4133,13629,961,10,1484,664399,67
-8206,3064,14900,812,-110,1317,674589,68
-6572,2642,15889,648,-75,1071,684462,69
-5812,2391,16467,496,124,761,694749,70
-6198,1760,16146,373,383,440,704610,71
-6884,949,15817,270,578,147,715001,72
-7040,345,15308,181,655,-94,724562,73
-7139,-265,15026,107,626,-289,734439,74
-7934,-994,14330,48,515,-450,744641,75
-10527,-1625,12926,25,432,-637,754531,76
