xac,yac,zac,xang,yang,zang,tempo,amostra
-4071,-3082,6519,-39,209,-597,1,0
-4860,-2916,6788,-47,219,-595,6010,1
-4017,-2612,7399,-51,154,-577,16107,2
-2948,-2263,8091,-50,117,-581,25944,3
-2004,-1909,8879,-61,134,-606,36056,4
-1918,-1957,9444,-74,200,-643,46153,5
-2265,-1811,9727,-98,277,-684,56097,6
-3250,-1339,10373,-134,317,-719,66206,7
-3395,-772,10612,-163,347,-731,75988,8
-3052,-524,11047,-196,361,-729,86086,9
-3712,-1044,10961,-209,411,-729,95956,10
-4973,-1439,10948,-214,469,-726,106135,11
-6154,-1317,10532,-207,454,-696,116244,12
-6079,-754,9846,-193,398,-630,126067,13
-5334,-219,8932,-168,352,-558,136189,14
-5257,59,8139,-141,300,-517,145976,15
-5912,83,7448,-111,207,-483,156186,16
-5765,413,7283,-80,86,-432,166022,17
-4820,1040,7435,-58,-39,-385,176160,18
-4121,1416,8054,-53,-107,-353,185958,19
-3986,1446,8473,-60,-128,-340,196336,20
-3968,1441,8862,-74,-153,-336,205990,21
-3986,1095,8940,-92,-192,-331,216109,22
-3850,1100,9005,-104,-226,-330,226319,23
-3464,1136,9067,-111,-297,-332,236123,24
-3141,614,9500,-112,-368,-351,246035,25
-3520,219,9578,-100,-425,-386,256168,26
-2972,-223,9769,-88,-524,-422,265986,27
-2007,-350,9873,-67,-621,-483,276128,28
-1420,-2141,10412,-53,-614,-573,285938,29
-4202,-3097,10618,-44,-564,-616,296087,30
-6228,-4903,10298,-29,-596,-676,306156,31
-6934,-6137,10052,-9,-724,-686,315969,32
-6551,-6519,9332,19,-858,-718,326166,33
-5495,-6454,8898,52,-959,-790,335984,34
-5624,-5809,8112,100,-1037,-883,346123,35
-5224,-4213,8071,165,-1160,-986,355946,36
-3961,-2533,8281,239,-1337,-1126,366104,37
-3067,110,8004,277,-1499,-1266,375943,38
-1919,2522,8796,305,-1643,-1406,386101,39
-1049,5261,8807,331,-1763,-1572,395913,40
169,9693,9075,301,-1780,-1686,406239,41
641,13005,10876,192,-1682,-1751,416081,42
174,13477,11173,46,-1465,-1766,426015,43
-156,9869,11874,-128,-1178,-1733,436168,44
-655,5078,12458,-281,-896,-1688,446014,45
-1415,2112,12607,-387,-595,-1657,455833,46
-3206,919,11923,-469,-263,-1649,466008,47
-6199,391,11164,-547,84,-1599,475830,48
-9946,249,10218,-607,355,-1548,486009,49
-13270,-1288,9020,-617,620,-1493,495834,50
-14701,-3606,7877,-594,879,-1430,505881,51
-14412,-6210,6129,-538,1126,-1275,516019,52
