xac,yac,zac,xang,yang,zang,tempo,amostra
-555,981,5334,-579,-2839,389,1,0
1273,1783,5087,-594,-2725,536,11633,1
3228,1946,5162,-651,-2420,705,21436,2
3952,1099,6962,-717,-1985,900,31592,3
4111,-348,7757,-790,-1502,1086,41754,4
3754,-1446,10280,-811,-1028,1278,51664,5
2201,-2256,11938,-826,-679,1473,61458,6
-893,-3622,15074,-808,-361,1691,71601,7
-2020,-3210,16312,-754,-142,1886,81445,8
-2056,-2783,16148,-754,-190,2006,91805,9
-2880,-4183,18781,-756,-340,2119,101644,10
-4087,-4364,21272,-714,-332,2265,111457,11
-4280,-3205,21401,-706,-368,2416,121614,12
-3307,-3561,20661,-744,-495,2528,131442,13
-2356,-5332,21657,-756,-600,2636,141984,14
-1348,-6436,22417,-719,-487,2764,151614,15
1748,-4926,16449,-683,-302,2884,161446,16
14975,-6891,24718,-978,-300,2696,171615,17
18091,-18159,25481,-327,768,2641,181448,18
5130,-16284,25434,351,1966,2805,191661,19
-2524,-664,22103,168,2304,3021,201509,20
-6461,1333,15393,-424,1106,2782,211345,21
-8220,-3630,16618,-413,178,2798,221498,22
-3170,-5427,15710,-431,-367,2704,231663,23
2432,-7476,22814,-345,-426,2689,241493,24
6991,-10315,23315,-134,-116,2607,251327,25
7903,-9479,23088,81,86,2551,261489,26
7242,-6536,22397,214,523,2634,271332,27
6757,-4908,21838,402,977,2701,281499,28
4679,-3742,19684,541,1314,2724,291334,29
2993,-3271,16118,564,1600,2784,301389,30
3477,-4620,16431,501,1769,2749,311513,31
4032,-4410,16267,524,1896,2727,321361,32
5830,-3667,17197,472,1900,2660,331524,33
7449,-4645,18313,469,1858,2530,341428,34
8130,-5468,19141,551,1781,2387,351297,35
7899,-5449,19573,688,1719,2255,361489,36
8586,-4371,18704,864,1539,2071,371347,37
8374,-2383,16430,920,1092,1815,381515,38
9129,-1187,15206,933,747,1583,391385,39
10520,-1138,14706,982,412,1299,401861,40
10785,-1415,15784,1050,178,1061,411338,41
11437,-995,15362,1168,68,841,421523,42
11449,-18,14123,1258,-62,603,431391,43
11223,865,12881,1317,-122,398,441266,44
10603,1737,11637,1359,-177,187,451480,45
9840,2232,11220,1364,-270,-10,461358,46
9682,2475,10801,1361,-373,-211,471222,47
9233,2687,10259,1345,-468,-399,481448,48
9010,2834,9723,1330,-505,-550,491364,49
8838,2853,8945,1307,-483,-684,501551,50
8307,2688,7483,1276,-444,-799,511256,51
7450,2981,5538,1214,-423,-905,521484,52
6794,3303,3378,1121,-434,-1014,531362,53
6638,3023,1440,1001,-459,-1119,541225,54
6488,2967,-338,865,-412,-1209,551464,55
5861,3225,-1461,718,-246,-1271,561360,56
4920,3843,-1745,569,67,-1285,571225,57
