xac,yac,zac,xang,yang,zang,tempo,amostra
-13216,-1216,8853,209,10,-1172,1,0
-15967,-2746,7689,158,378,-1600,9668,1
-8315,-3133,8375,242,719,-1718,19847,2
6395,-3495,7101,363,955,-1540,29683,3
25959,-1311,5129,572,685,-773,39848,4
-31694,6884,10099,504,-334,179,49908,5
12333,8999,15161,206,-366,113,59741,6
-9771,4922,15784,13,248,-459,69894,7
-15209,1644,14518,2,648,-1101,79718,8
-1495,2849,13847,208,99,-1179,89612,9
8031,1675,10642,354,-432,-886,99846,10
3083,1447,6839,450,105,-926,109703,11
-4641,714,3265,396,1019,-1307,119769,12
-4318,-811,2795,323,1489,-1486,129607,13
-1296,-2318,3377,252,1266,-1363,139780,14
-3448,-3713,3000,206,669,-1152,149623,15
-7751,-3074,3937,161,9,-993,159826,16
-6767,-2597,5434,161,-556,-893,169790,17
-255,-1807,6978,187,-866,-815,179642,18
5022,-1287,8513,193,-784,-797,190421,19
6441,-1534,9236,186,-424,-830,201602,20
4196,-1220,9369,182,28,-878,209807,21
727,-932,8354,185,394,-936,219678,22
-1366,-1535,6173,184,491,-936,229531,23
-2208,-2220,4476,163,289,-864,239727,24
-2153,-2457,4289,150,-25,-762,249569,25
-1005,-2141,4434,133,-240,-695,259749,26
1105,-2232,5314,123,-356,-661,269598,27
2715,-1999,6132,121,-341,-651,279772,28
2295,-1230,6448,112,-104,-718,289624,29
794,-1424,5961,97,-36,-728,317556,30
-1087,-1608,5890,88,-35,-737,319506,31
-1514,-1791,5438,85,-97,-714,329719,32
-1522,-1891,5328,93,-212,-671,339576,33
-1438,-1781,5593,96,-300,-630,349433,34
-1284,-1822,6042,98,-360,-607,359602,35
-637,-1727,6247,104,-394,-588,369523,36
-377,-1581,6316,106,-406,-590,379392,37
-472,-1779,5930,98,-328,-611,389583,38
-963,-1821,5422,91,-303,-618,416685,39
-1488,-1770,5216,86,-287,-612,419635,40
-1707,-1966,5202,78,-283,-610,429533,41
-1396,-1774,5211,72,-272,-607,439448,42
-909,-1930,5327,70,-241,-607,449655,43
-761,-1939,5580,64,-176,-617,459556,44
