xac,yac,zac,xang,yang,zang,tempo,amostra
-7177,-8136,6353,-393,598,579,1,0
-9613,-4688,6262,-333,716,478,6698,1
-11110,-2083,6108,-307,809,445,16527,2
-11476,-628,6847,-307,841,439,26663,3
-11268,-440,7631,-318,883,475,36477,4
-11300,-2898,6948,-318,857,531,46682,5
-12367,-5362,6866,-301,715,510,56756,6
-12046,-5672,6883,-229,414,442,66630,7
-10353,-4764,7054,-141,52,309,76476,8
-7704,-3564,7534,-65,-218,136,86649,9
-5947,-1735,8020,13,-317,-49,96664,10
-4950,500,8281,89,-279,-181,106498,11
-5243,2162,5609,142,-177,-268,116664,12
-5838,1873,-23429,11,-314,-294,126504,13
-11314,-6218,25016,-1015,-790,-272,136527,14
-4983,-24988,25061,-1053,2438,-243,146594,15
-9521,-2295,5311,914,2839,-709,156460,16
-10338,986,12111,452,1412,-849,166655,17
3787,-982,15876,348,1066,-828,176510,18
8123,653,-417,525,814,-1123,186343,19
-5673,5709,-5525,279,686,-1266,196688,20
-7532,5540,3117,86,1282,-939,206535,21
-1817,2707,10919,227,949,-790,216362,22
-4547,319,8367,185,165,-885,226541,23
-6399,-2386,9495,13,-294,-972,236363,24
-2873,482,9433,44,-361,-954,246558,25
-1238,2081,7385,34,-206,-1042,256401,26
-2597,1016,5787,68,84,-1058,266585,27
-1505,2717,5167,145,313,-918,276455,28
-2966,3229,6157,106,394,-863,286316,29
-7158,2218,5778,64,264,-869,296393,30
-6303,1750,4881,76,-38,-837,306509,31
-2448,2357,4677,101,-167,-791,316360,32
-1196,2261,5120,111,-92,-746,326546,33
-2508,2106,4956,134,47,-694,336423,34
-3017,2447,5063,159,108,-636,346364,35
-3388,2344,5410,165,73,-593,356552,36
-2920,2067,5574,167,25,-557,366403,37
-2827,1893,6156,154,19,-537,376287,38
-3118,1620,6531,143,37,-522,386514,39
-2591,2027,6271,143,33,-509,396344,40
-2582,2191,5507,134,66,-501,406373,41
-2456,2000,5193,132,100,-495,416563,42
-2116,1903,5407,132,132,-479,426437,43
-2007,1828,5530,136,174,-465,436331,44
-2576,1776,5565,136,200,-461,446238,45
-2791,2038,5616,136,154,-455,456448,46
-2733,2334,5297,132,97,-458,466350,47
-2528,2233,5225,128,36,-453,476216,48
-2097,2155,5107,125,-17,-443,486406,49
-2055,2287,4993,120,-50,-436,496935,50
-1954,1995,5340,122,-85,-423,507137,51
-1737,1736,5530,142,-114,-409,516367,52
-1895,1876,5934,147,-117,-407,526239,53
-1939,1770,6314,145,-126,-409,536454,54
-1798,1395,6793,147,-134,-411,546412,55
-1563,1119,6697,149,-114,-422,556320,56
-2019,1156,6702,147,-94,-429,566221,57
-1451,1369,6697,156,-95,-436,576414,58
-1431,1547,6258,160,-75,-445,586257,59
-1497,1840,5808,162,-56,-448,596395,60
-1205,1712,5674,164,-37,-450,606791,61
-1340,1532,5799,164,-17,-451,616278,62
-1570,1507,5848,171,-19,-452,626406,63
-1550,1581,5987,173,-44,-452,636233,64
-1435,1610,5886,173,-75,-450,646410,65
-1072,1822,6069,171,-97,-443,656238,66
-709,1768,6267,166,-94,-437,666385,67
-538,1639,6656,158,-80,-423,676207,68
-389,1403,6864,155,-46,-404,686351,69
-675,1261,6852,151,-14,-385,696164,70
-987,1159,6736,149,-8,-377,706213,71
-777,1269,6567,149,-18,-364,716212,72
