xac,yac,zac,xang,yang,zang,tempo,amostra
6413,609,12664,345,156,-557,1,0
5816,218,12456,400,198,-617,2740,1
3928,-176,12237,440,196,-686,12849,2
1931,-143,10342,494,69,-772,22644,3
-264,464,8770,493,-99,-817,32782,4
-2251,363,6878,438,-154,-810,42584,5
-3601,228,6081,391,-107,-776,52560,6
-4296,158,5429,370,-25,-767,62691,7
-3248,-384,5686,355,-6,-765,72816,8
-306,-961,6298,365,2,-777,82627,9
2369,-1640,7081,382,44,-801,92779,10
3576,-1986,8149,399,161,-799,102818,11
3317,-1183,8754,406,408,-780,112557,12
2272,178,8800,392,666,-750,122698,13
1723,1272,9005,357,813,-704,132827,14
2130,1438,9948,304,869,-659,142647,15
3405,1783,9709,273,868,-623,152801,16
2707,1829,8900,176,823,-593,162708,17
264,1490,7986,44,698,-583,172522,18
-2596,84,7773,-64,453,-611,182661,19
-3359,-1921,8958,-118,-7,-645,192805,20
-3993,-5673,9219,-14,-311,-701,203151,21
-1508,-6310,9521,120,-467,-664,212700,22
1642,-5334,8243,248,-550,-629,222528,23
3717,-3047,6441,397,-336,-658,232680,24
4740,-34,6173,396,-38,-652,242518,25
5428,2616,7629,357,355,-615,252671,26
4474,3145,11198,315,639,-610,262511,27
1779,3142,12446,357,733,-645,272666,28
-233,3887,10788,413,575,-728,282506,29
-888,3845,7560,417,321,-865,292668,30
160,1324,4410,348,38,-1012,302703,31
2402,-1838,2688,265,-173,-1116,312496,32
4982,-4521,1809,202,-155,-1158,322663,33
6042,-6143,4042,167,152,-1135,332519,34
5945,-5121,6677,183,608,-1077,342685,35
3245,-2246,10042,247,987,-1042,352525,36
994,1415,12634,350,1133,-1048,362764,37
772,3730,13769,445,889,-1108,372624,38
1916,4936,14570,504,583,-1118,382501,39
3523,5441,13618,551,399,-1177,392683,40
5226,5896,11963,585,355,-1242,402592,41
7632,6792,10807,595,407,-1306,412485,42
8793,7054,9603,601,587,-1356,422667,43
10260,6283,8194,616,777,-1385,432536,44
11360,4730,6572,654,985,-1459,442714,45
9724,2761,4712,710,1239,-1549,452569,46
4308,-1255,4402,768,1307,-1605,462438,47
1335,-5819,4714,858,975,-1582,472643,48
1430,-8337,5483,965,269,-1524,482523,49
4361,-6099,5093,1064,-482,-1394,492387,50
8863,-1169,7667,1157,-935,-1290,502568,51
12660,2809,7182,1155,-858,-1199,512382,52
13028,3795,6614,1108,-649,-1132,522571,53
11235,1901,6801,1040,-386,-1046,532458,54
10386,1415,7456,1007,-281,-876,542659,55
13798,3025,7776,952,-130,-680,552551,56
13217,4122,8594,839,-105,-600,562422,57
12502,4574,9523,755,-116,-413,572629,58
