xac,yac,zac,xang,yang,zang,tempo,amostra
1216,498,6685,160.57,19.08,-1.07,1,0
1387,437,7176,160.71,18.93,-0.96,10985,1
1705,411,7079,160.86,18.79,-0.84,20892,2
1958,477,7384,161.01,18.68,-0.72,31727,3
2145,551,7360,161.15,18.59,-0.60,40772,4
2229,486,7431,161.30,18.49,-0.49,50938,5
2389,597,7433,161.44,18.41,-0.38,60892,6
2586,595,7614,161.58,18.33,-0.28,70856,7
2535,448,7530,161.70,18.26,-0.18,80751,8
2668,373,7237,161.83,18.18,-0.09,90942,9
2783,166,7248,161.94,18.08,-0.00,100942,10
2845,181,7036,162.06,17.97,0.08,111078,11
2930,220,7089,162.17,17.82,0.16,120959,12
2770,260,7232,162.29,17.65,0.25,130897,13
2684,158,7342,162.42,17.44,0.33,140785,14
2775,-54,7337,162.56,17.20,0.43,150971,15
2645,-136,7260,162.70,16.96,0.52,160901,16
2506,-175,7463,162.86,16.68,0.62,170806,17
2740,-191,7630,163.03,16.39,0.74,180756,18
2939,-226,7803,163.21,16.11,0.86,190950,19
3102,-558,7983,163.39,15.82,1.00,200890,20
2848,-2894,7606,163.57,15.55,1.17,210824,21
2679,-4098,4572,163.73,15.35,1.32,220771,22
3203,-2916,6943,163.89,15.20,1.48,230973,23
3727,-3191,7852,164.04,14.93,1.66,240921,24
3115,-3125,5806,164.21,14.57,1.85,250835,25
1115,-2483,3195,164.44,14.20,2.03,260775,26
898,-6136,10626,164.72,13.67,2.21,270978,27
1470,-3302,5631,164.98,13.21,2.42,280935,28
8,-2532,9027,165.32,12.89,2.71,290854,29
935,-3138,8635,165.67,12.57,3.02,301448,30
2136,-2168,9473,166.02,12.36,3.34,310754,31
2436,-1560,10653,166.38,12.26,3.70,320964,32
2272,-645,10831,166.76,12.18,4.09,330939,33
1449,-174,10684,167.13,12.12,4.50,340920,34
997,-107,10383,167.49,12.15,4.93,350845,35
1609,195,9778,167.81,12.31,5.36,360797,36
2323,-146,9261,168.09,12.62,5.82,370775,37
2792,396,8284,168.32,13.09,6.30,380706,38
2347,953,7264,168.54,13.63,6.80,390668,39
-853,1249,5374,168.76,14.22,7.31,400681,40
-9438,1817,6189,168.96,14.81,7.78,410758,41
-12524,2293,4337,169.03,15.07,8.19,420695,42
-4358,2526,2740,168.97,15.09,8.46,430664,43
99,806,5495,168.81,15.35,8.65,440657,44
-1811,-267,6674,168.66,15.52,8.74,450644,45
-3868,55,6042,168.49,15.39,8.76,460866,46
-4813,183,6181,168.27,15.22,8.75,470817,47
-5201,198,6279,168.01,15.07,8.70,480805,48
-4807,108,6398,167.70,15.01,8.63,490807,49
-4095,-43,6496,167.34,15.08,8.53,500844,50
-3776,-428,6515,166.92,15.23,8.40,510954,51
-3432,-659,6607,166.47,15.44,8.24,520678,52
-3087,-813,6571,165.96,15.69,8.05,530784,53
-2705,-1054,6458,165.43,15.98,7.83,540727,54
-2145,-1357,6462,164.85,16.31,7.57,550691,55
-1551,-1423,6511,164.25,16.65,7.29,560686,56
-1065,-1501,6446,163.63,17.01,6.98,570688,57
-706,-1636,6546,162.99,17.33,6.63,580690,58
-617,-1755,6615,162.33,17.62,6.26,590690,59
-661,-1860,6321,161.66,17.85,5.85,600702,60
-804,-1846,6330,160.97,18.05,5.41,610726,61
-561,-1771,6296,160.27,18.21,4.95,620618,62
-86,-1995,6262,159.55,18.35,4.47,630580,63
-687,-2233,6334,158.79,18.47,3.95,640545,64
-1220,-2190,5540,158.01,18.56,3.43,650550,65
-211,-1981,5837,157.19,18.63,2.89,660842,66
1032,-1499,5797,156.36,18.70,2.33,670564,67
1525,-1371,5494,155.55,18.73,1.75,680581,68
1580,-1504,6161,154.78,18.68,1.15,690573,69
1571,-1393,6341,154.03,18.51,0.52,700603,70
2040,-1267,7524,153.28,18.25,-0.13,711277,71
2440,-1442,6817,152.52,17.89,-0.80,720727,72
2068,-1559,7780,151.75,17.47,-1.50,730734,73
1331,-1381,7912,150.99,16.97,-2.21,740737,74
1672,-1035,7516,150.24,16.42,-2.90,750751,75
1839,-776,7899,149.48,15.91,-3.59,760759,76
2144,-884,8275,148.77,15.46,-4.27,770764,77
2860,-847,8310,148.07,15.06,-4.92,780490,78
3609,-679,8645,147.41,14.74,-5.57,790490,79
3699,-708,9427,146.79,14.47,-6.18,800781,80
3933,-456,9580,146.23,14.19,-6.75,810498,81
4516,-156,9719,145.68,13.94,-7.28,820600,82
4837,185,9960,145.19,13.75,-7.77,830616,83
4776,381,10167,144.74,13.60,-8.21,840623,84
4966,380,9982,144.34,13.50,-8.61,850642,85
5422,357,10439,144.00,13.47,-8.98,860660,86
6115,256,10824,143.71,13.47,-9.31,870739,87
7415,751,11298,143.47,13.52,-9.58,880479,88
8376,1331,11692,143.29,13.61,-9.78,890507,89
8753,1491,11872,143.20,13.76,-9.90,900548,90
9321,1112,11921,143.19,13.95,-9.96,910611,91
10180,1179,12610,143.29,14.20,-9.95,920677,92
11385,2019,13526,143.45,14.51,-9.86,930468,93
13196,3249,14171,143.68,14.87,-9.66,940503,94
14442,4097,14772,144.03,15.27,-9.33,950542,95
14324,4538,15349,144.49,15.73,-8.90,960623,96
12860,4780,15565,145.07,16.21,-8.37,970675,97
9410,5231,12289,145.76,16.75,-7.75,980474,98
-2039,6328,-13771,146.50,17.46,-7.13,990506,99
-2502,252,-26798,147.30,18.58,-7.15,1000626,100
30131,-31724,25082,148.91,18.78,-7.74,1010677,101
-30880,-14019,18187,150.02,15.70,-8.01,1020516,102
3825,10002,5458,149.92,13.49,-7.62,1030989,103
18284,12716,-3717,149.85,13.75,-6.98,1040510,104
9209,9374,7365,150.33,15.41,-6.49,1050498,105
-4993,-431,5660,151.34,16.52,-6.10,1060509,106
