xac,yac,zac,xang,yang,zang,tempo,amostra
5471,-839,9103,111,-7,-354,1,0
5630,-850,8990,112,55,-300,7018,1
5491,-770,8762,123,134,-249,16839,2
5226,-626,8609,125,200,-206,26980,3
4921,-652,8641,134,243,-172,36790,4
4681,-482,8576,136,249,-144,46911,5
4179,-549,8708,137,218,-123,56822,6
3940,-631,8762,135,156,-103,66940,7
4350,-791,8963,135,97,-88,76752,8
4870,-663,8630,139,72,-79,86888,9
4630,-603,8808,141,86,-73,96721,10
4622,-528,8647,150,102,-64,106904,11
4236,-580,8666,150,103,-54,116721,12
4224,-559,8537,152,93,-51,126891,13
4210,-517,8788,145,73,-40,136711,14
4153,-549,8908,141,55,-48,146881,15
4418,-488,8938,130,48,-61,156709,16
4788,-680,9713,119,58,-74,166871,17
4962,-839,9382,119,89,-98,177560,18
4413,-720,9409,110,128,-122,186638,19
4313,-795,9317,102,148,-147,196764,20
4503,-630,9345,97,150,-169,206607,21
5216,-417,9327,90,157,-198,216696,22
5161,-654,9099,101,220,-240,226787,23
4630,-749,8975,114,285,-273,236771,24
4270,-718,8499,130,293,-296,246862,25
4256,-745,8255,154,242,-311,256637,26
4980,-987,8249,190,190,-335,266724,27
4993,-1357,8336,244,212,-373,276896,28
4736,-1306,7751,295,242,-410,286650,29
4248,-839,7886,327,258,-477,296759,30
4141,-892,8526,362,243,-525,306835,31
4705,-969,8736,383,211,-571,316616,32
5575,-1407,9484,403,192,-600,326705,33
6047,-2740,9554,449,172,-610,336814,34
5658,-3209,7041,527,102,-610,346584,35
6305,-3280,6532,544,49,-576,356684,36
8563,-2967,9223,510,119,-523,366801,37
8540,-3463,10114,502,315,-531,376585,38
6596,-4629,10155,484,498,-576,386692,39
5701,-5773,10823,467,535,-623,396813,40
10853,-7544,6664,451,505,-718,406625,41
1937,-9207,13807,534,561,-903,416749,42
2069,-5234,7804,505,952,-896,426922,43
3386,-8359,12371,518,584,-1119,436698,44
5395,-8909,12577,585,537,-1250,446813,45
3994,-9109,12047,643,618,-1433,456612,46
3830,-10196,11077,698,600,-1619,466722,47
3471,-10817,10594,726,610,-1779,476578,48
3686,-12383,10141,744,718,-1943,486679,49
3154,-13579,10107,761,893,-2099,496813,50
2329,-14550,9007,797,1114,-2226,506617,51
306,-15497,7235,807,1256,-2308,516677,52
-2041,-14356,4835,771,1272,-2294,526816,53
-4199,-11678,4700,771,1104,-2177,536621,54
-2793,-7176,5870,813,978,-2071,546749,55
4573,-1820,5861,827,643,-2055,556548,56
15235,-236,3947,747,-375,-2166,566666,57
19650,-1662,1878,593,-1321,-2297,576580,58
14508,-3284,4611,521,-1150,-2195,586692,59
10101,-1731,9388,615,-381,-1865,596507,60
8693,1262,5331,660,236,-1686,606875,61
4401,2737,4603,589,200,-1490,616640,62
2278,3133,5156,488,266,-1212,626464,63
3870,4442,4638,405,431,-1000,636605,64
5385,6071,5202,279,424,-801,646751,65
5803,7300,6475,121,409,-583,656568,66
4646,8749,6882,-15,461,-342,666700,67
2559,9789,7498,-143,444,-82,676612,68
1027,10748,7965,-267,324,194,686435,69
163,11473,8546,-389,122,472,696579,70
-45,11837,8822,-510,-117,746,707316,71
22,11863,9349,-616,-352,1020,716457,72
90,11487,9810,-709,-559,1299,726617,73
134,10859,9912,-784,-726,1577,736434,74
319,10026,9976,-850,-876,1843,746587,75
617,9399,9769,-915,-1009,2097,756410,76
733,8690,9591,-983,-1090,2350,766560,77
1013,8114,9336,-1042,-1121,2607,776647,78
1112,7195,9545,-1099,-1074,2858,786496,79
1811,6166,9807,-1142,-944,3111,796668,80
2584,4931,10309,-1168,-696,3335,806519,81
3345,3909,10525,-1181,-321,3548,817279,82
3686,2356,10972,-1193,138,3732,826483,83
2035,1190,12030,-1262,601,3838,836658,84
2833,339,10584,-1389,803,4070,846518,85
4624,-1319,9359,-1518,919,4199,856357,86
4273,-3336,10248,-1605,892,4305,866535,87
4380,-5851,11157,-1683,757,4420,876469,88
4603,-8172,11959,-1775,508,4497,886645,89
5216,-10020,12892,-1828,237,4548,896515,90
6294,-11571,13798,-1823,15,4599,906364,91
5658,-13336,14228,-1791,-163,4633,916428,92
4042,-14605,14145,-1714,-329,4629,926548,93
5111,-16108,13508,-1614,-497,4593,936386,94
8012,-17876,14556,-1496,-655,4562,946567,95
10750,-19539,15280,-1329,-440,4480,956422,96
11228,-18749,16313,-1125,-135,4381,966610,97
11397,-16595,16552,-926,177,4161,977014,98
11885,-11850,12534,-759,274,3813,986560,99
17393,-2195,6491,-876,-120,3246,996428,100
32160,-2862,15256,-1033,-240,2529,1006298,101
32099,-6284,24936,-682,301,1360,1016496,102
32100,-5319,24941,-119,1543,-168,1026402,103
13179,-4107,20248,423,1422,-1212,1036273,104
1106,-3621,13915,807,240,-1796,1046471,105
-8467,-734,-4973,816,-1268,-2077,1056343,106
-27990,-3717,-13494,217,-2259,-1967,1066548,107
31847,-9670,5855,319,-144,-1157,1076492,108
-24317,4739,9542,580,93,-1136,1086370,109
-4308,6469,8800,428,-2640,-1232,1096253,110
15292,337,13315,257,-3725,-1354,1106436,111
25274,-1204,11659,309,-3458,-1687,1116902,112
16631,715,9677,239,-2471,-2011,1126848,113
2487,2472,6540,186,-1717,-2044,1136407,114
-4971,4994,6071,184,-1346,-1821,1146279,115
-6011,6578,7118,140,-1268,-1563,1156503,116
-3368,5154,8902,109,-1191,-1303,1166388,117
-1459,2116,9072,112,-935,-1143,1176357,118
58,-131,8453,113,-542,-1030,1186253,119
2829,-1226,9543,164,-68,-961,1196450,120
4732,152,10880,238,429,-912,1206348,121
3260,1645,11355,240,759,-897,1216241,122
-1142,1219,10472,176,710,-928,1227111,123
-5696,-172,10338,82,304,-960,1236370,124
-6179,-499,10200,16,-190,-967,1246270,125
-4184,631,9912,-34,-624,-997,1256163,126
-2721,2183,8125,-95,-884,-989,1266403,127
-2129,2891,5671,-161,-1103,-960,1276374,128
13,1518,5996,-198,-1334,-942,1286608,129
3456,620,7860,-145,-1328,-923,1296188,130
5822,482,9316,-88,-1053,-922,1306424,131
4731,-400,10982,-48,-632,-957,1316336,132
3283,-908,12101,-3,-117,-966,1326249,133
2634,-881,12050,23,302,-983,1336350,134
1658,-319,10696,7,525,-1022,1346270,135
-127,604,8763,-34,535,-1075,1356175,136
-2000,1239,8427,-88,333,-1108,1366416,137
-3057,1398,8056,-133,-32,-1119,1376370,138
-1797,1247,8255,-151,-445,-1078,1386286,139
786,641,8414,-147,-673,-1014,1396209,140
3590,115,8605,-112,-647,-937,1406141,141
4991,-282,8691,-53,-405,-859,1416391,142
4845,-364,8917,11,-63,-784,1426206,143
3491,-138,8968,62,185,-712,1436299,144
2089,157,8772,93,273,-640,1446234,145
1170,190,8661,115,209,-565,1456161,146
1235,178,8615,126,80,-492,1466093,147
1899,-47,8666,123,-44,-418,1476071,148
2458,-190,8999,120,-116,-359,1486325,149
2939,-92,9183,118,-121,-302,1496263,150
2728,32,9040,112,-91,-256,1506191,151
2719,168,9043,111,-37,-203,1516133,152
2871,350,8891,110,11,-167,1526682,153
2499,425,9072,108,53,-145,1536287,154
1873,337,8818,106,72,-142,1546221,155
1531,353,8761,106,48,-138,1556161,156
1395,278,8814,99,-22,-145,1566111,157
2129,474,8961,90,-67,-142,1576074,158
2711,359,9143,87,-73,-140,1586025,159
2808,225,9315,87,-34,-158,1596294,160
2204,306,8999,95,13,-177,1606258,161
1767,536,8816,92,26,-197,1616203,162
1655,310,9157,91,-9,-216,1626162,163
1596,247,8736,94,-46,-232,1636707,164
2510,370,9178,83,-79,-243,1646346,165
3098,350,9499,78,-83,-251,1656300,166
3077,422,9672,68,-32,-268,1666263,167
2808,250,9582,64,14,-284,1676236,168
2690,176,9299,61,41,-303,1686190,169
2952,-105,9430,62,75,-323,1696154,170
3047,-79,8931,69,135,-336,1706124,171
3548,30,9314,70,209,-350,1716094,172
3764,-190,9299,88,302,-369,1726064,173
3273,-237,8745,106,390,-398,1736088,174
2879,-334,8656,134,418,-429,1745973,175
2584,-550,8029,163,421,-458,1755956,176
2787,25,7924,183,389,-488,1766253,177
3027,-21,8703,196,369,-523,1776125,178
3165,-417,9391,209,337,-552,1786102,179
3037,-796,9784,229,269,-585,1796096,180
3138,-812,9079,258,179,-619,1806074,181
3382,-1268,8838,295,93,-654,1816051,182
3236,-2583,7456,373,13,-673,1826037,183
3537,-2885,4488,440,-114,-683,1836047,184
6037,-2255,7245,368,-54,-658,1846005,185
8780,-2018,10299,327,192,-615,1856005,186
10951,-3146,5452,297,390,-666,1866015,187
2349,-5105,9737,306,605,-730,1876111,188
1002,-3093,8412,268,964,-630,1886100,189
5125,-4771,10998,264,702,-665,1896085,190
6195,-5484,12591,329,677,-738,1906074,191
3581,-4826,11830,372,814,-828,1916073,192
3523,-4750,11782,398,748,-907,1926139,193
4263,-5045,12316,435,666,-983,1936435,194
4363,-5260,11798,482,654,-1082,1945951,195
4393,-6008,11324,525,673,-1181,1955957,196
4431,-6534,10731,554,720,-1275,1965959,197
4211,-6443,10525,585,804,-1385,1975970,198
3511,-6803,10060,618,920,-1517,1985996,199
2846,-8540,9537,656,1056,-1645,1996017,200
2815,-11046,9548,714,1170,-1799,2006033,201
1013,-10848,7499,776,1285,-1964,2016046,202
-177,-11149,6600,771,1460,-2094,2026060,203
-701,-11823,5139,745,1545,-2178,2036071,204
-1614,-11377,3564,696,1523,-2208,2046395,205
473,-10050,3837,593,1331,-2159,2056087,206
4959,-8314,8085,609,878,-2173,2066102,207
7720,-5926,7677,651,187,-2298,2075810,208
8074,-5025,8537,656,-356,-2381,2085817,209
10700,-3615,7302,630,-713,-2405,2095823,210
14292,-2353,6628,576,-886,-2363,2105837,211
15982,-2842,11279,608,-677,-2274,2115866,212
15485,-1656,8906,639,-341,-2171,2125884,213
12140,-390,7021,557,-284,-2071,2135917,214
8214,495,6883,459,-165,-1894,2145877,215
6926,2387,6516,377,137,-1698,2155801,216
7506,4683,6673,279,329,-1542,2165816,217
7420,6686,7030,165,431,-1357,2175847,218
5901,8152,7039,44,547,-1127,2185878,219
3085,9346,7415,-67,650,-858,2195913,220
328,10544,7680,-171,690,-563,2205947,221
-1610,11620,7941,-286,624,-243,2215974,222
-2887,12185,8167,-419,481,88,2226027,223
-3321,12413,8597,-551,319,421,2235732,224
-3303,12323,9118,-688,171,755,2246060,225
-3071,11791,9614,-817,61,1084,2255979,226
-3049,11281,10029,-934,13,1413,2266038,227
-3009,10671,10140,-1049,-3,1730,2275853,228
-3131,10049,10238,-1160,-19,2023,2285895,229
-3341,9465,10567,-1260,-31,2323,2295927,230
-3138,8886,10748,-1351,-37,2620,2305958,231
-2988,8032,11305,-1429,5,2903,2316015,232
-2532,7097,11849,-1493,92,3180,2325734,233
-2071,6175,12139,-1549,195,3436,2335785,234
-1725,5327,12340,-1598,301,3674,2346035,235
-1726,4192,12651,-1642,404,3902,2355946,236
-581,2949,12308,-1686,478,4089,2365997,237
-1148,1381,12188,-1724,586,4283,2375747,238
-1515,-769,13586,-1748,722,4458,2385808,239
-1479,-2764,13490,-1769,818,4605,2395869,240
-361,-4406,13249,-1866,760,4758,2405926,241
921,-7574,12983,-1971,608,4873,2415981,242
4881,-9974,12999,-1994,487,5023,2425718,243
7165,-12237,12906,-1937,458,5070,2435797,244
7066,-15481,13440,-1919,452,5164,2445865,245
8927,-17727,13329,-1876,458,5206,2456093,246
11457,-18303,13599,-1826,402,5099,2465836,247
12704,-18349,14274,-1816,182,4937,2475699,248
12511,-16948,15130,-1729,-121,4687,2485782,249
11373,-15853,15757,-1564,-508,4369,2495846,250
11919,-16283,16154,-1399,-1015,4049,2505928,251
14431,-15544,16624,-1245,-1530,3724,2515671,252
19730,-13205,17005,-1094,-1847,3448,2525762,253
24993,-8834,15591,-918,-1865,3070,2535845,254
30777,-4439,13656,-783,-1777,2484,2545602,255
31978,-2502,15371,-651,-1630,1724,2556397,256
