xac,yac,zac,xang,yang,zang,tempo,amostra
-3180,578,9305,-234,-752,-521,1,0
428,1107,8925,-185,-910,-500,6052,1
1492,1310,8019,-107,-628,-445,15873,2
2271,1304,7651,-56,-184,-289,26030,3
2180,1669,7254,-5,324,-188,35863,4
-1955,1868,7888,17,493,-99,46017,5
-3609,2060,8594,-1,527,-80,56027,6
-4040,1729,9324,-29,386,-140,65888,7
-4097,1503,9265,-51,105,-201,76050,8
-2929,1761,8774,-82,-93,-219,85886,9
-1813,2094,8090,-95,-193,-270,96031,10
-1485,2309,7337,-91,-167,-312,105878,11
-1365,2398,7452,-61,-68,-338,115721,12
-2204,2202,7701,-23,12,-344,125884,13
-2550,1882,8071,-5,57,-371,135742,14
-3000,1205,8667,-2,29,-452,145911,15
-2330,743,9279,26,-76,-525,155780,16
-2224,53,9815,44,-159,-592,165743,17
-1875,475,9762,38,-152,-634,175926,18
-1263,1163,9270,47,-103,-685,185841,19
-1442,1259,8374,50,-57,-752,196606,20
-2218,1201,7980,39,-32,-809,206041,21
-2014,1605,7813,38,-65,-840,215890,22
-778,1891,8093,37,-144,-863,225754,23
318,1625,8629,35,-184,-876,235879,24
1087,1126,9065,31,-160,-864,245753,25
1639,879,9498,25,-120,-832,255705,26
1547,679,9404,17,-41,-796,265921,27
1261,825,9475,1,42,-759,275831,28
930,961,9127,-15,98,-737,285717,29
993,1049,9095,-34,117,-725,295906,30
1329,818,8945,-48,137,-733,306493,31
1351,775,8912,-60,182,-736,315725,32
1021,805,8556,-69,228,-751,325909,33
762,729,8394,-74,257,-775,335814,34
1308,491,8595,-75,295,-778,345724,35
1679,-39,8535,-71,344,-789,355914,36
1968,-336,8419,-66,400,-805,365843,37
1900,452,8749,-65,454,-824,375736,38
1661,-454,7858,-55,443,-849,385922,39
4074,440,8270,-82,578,-821,395863,40
1645,566,7168,-62,562,-903,405752,41
1981,339,6513,-72,556,-858,415894,42
5232,464,4463,-116,605,-832,425782,43
4370,118,8434,-112,865,-856,435734,44
3279,-328,7267,-74,1060,-817,445932,45
1105,-744,7079,-29,1057,-849,455887,46
1124,-1268,9842,22,1019,-900,465775,47
2271,-2675,10888,98,864,-982,475729,48
1608,-1854,11517,181,757,-1118,485695,49
-3,-2216,10272,259,614,-1272,495499,50
921,-3088,9088,335,355,-1380,505588,51
3318,-3147,8177,386,223,-1486,515678,52
5057,-3703,7879,390,308,-1578,525492,53
5400,-5084,7504,388,538,-1638,535547,54
4779,-6277,7873,365,789,-1721,545654,55
3618,-7047,8001,335,1014,-1820,555710,56
2631,-9828,11001,307,1195,-1957,565544,57
14,-17851,11473,428,1262,-2125,575665,58
-4921,-26413,7761,659,848,-2397,585478,59
-11556,-24111,6154,606,531,-2751,595545,60
-8912,-18476,8884,435,369,-2778,605758,61
-7561,-20788,9252,327,535,-2915,615545,62
-10619,-25343,10793,258,832,-3047,625676,63
-10817,-24873,10516,375,1052,-3051,635518,64
4191,-18697,8813,503,1043,-3045,645602,65
21274,-10913,-8439,682,-45,-3229,655693,66
19244,-6357,-2671,360,-1542,-3483,665558,67
15754,-8634,2480,266,-740,-3448,675685,68
22773,-10190,-351,263,432,-3234,685537,69
28001,-12077,-4067,223,783,-3181,695675,70
25617,-14273,827,87,1273,-3032,705531,71
24717,-12689,5300,47,2175,-2666,715671,72
18048,-9304,5220,173,2669,-2394,725533,73
22345,-4661,7558,241,2754,-1994,735444,74
18473,-2410,8544,355,2577,-2228,745556,75
12146,-392,8292,359,2328,-2279,755405,76
8857,2398,10163,318,1987,-1978,765562,77
6694,6701,10303,380,1648,-1606,775409,78
7805,12720,8784,274,1152,-1334,785546,79
4183,16519,12739,237,424,-1239,795402,80
1383,19146,12103,113,-41,-1026,805542,81
1064,21106,11806,-14,-555,-648,815427,82
694,22105,12486,-114,-1108,-235,825629,83
-203,21472,14878,-129,-1379,137,835434,84
-1325,20837,14240,-70,-1390,448,845560,85
-1947,20597,14002,-36,-1473,742,855423,86
-1286,19795,14275,46,-1567,1021,865595,87
-2474,20711,12650,118,-1615,1385,875437,88
-1069,22429,11503,119,-1612,1657,885572,89
-1361,22406,10741,84,-1561,1762,895433,90
-2644,21116,14023,104,-1305,2015,905574,91
-2351,20850,13470,195,-973,2386,915531,92
-1373,20952,11416,148,-769,2629,925597,93
-1731,20648,11714,29,-561,2812,935444,94
-2049,19910,12668,-33,-163,3039,945577,95
-1186,19544,12981,-69,301,3217,955442,96
-329,19398,13137,-140,664,3294,965327,97
-2105,19939,13909,-249,925,3318,975448,98
-3608,20154,14325,-320,859,3434,985427,99
-4205,20059,14313,-382,533,3481,995297,100
-4749,19474,14372,-430,22,3419,1005448,101
-4474,18892,14689,-452,-580,3376,1015922,102
-1118,18484,14186,-449,-1082,3327,1025504,103
-196,18528,13185,-434,-1696,3133,1035340,104
-310,18731,12615,-440,-2181,3045,1045463,105
1484,18482,11739,-444,-2381,3109,1055319,106
4120,17319,10947,-419,-2402,3201,1065468,107
6246,15022,10519,-370,-2196,3304,1075589,108
7823,12204,10773,-346,-1768,3422,1085463,109
9644,8534,12664,-326,-1285,3534,1095326,110
10624,3929,14824,-225,-787,3614,1105468,111
11973,577,11800,-138,-462,3685,1115328,112
13270,-2421,10195,-166,-202,3755,1125394,113
15568,-4929,7947,-151,381,3899,1135298,114
17117,-5733,5836,-206,1027,3984,1145474,115
15653,-7035,5755,-393,1261,3967,1155336,116
12272,-10649,6520,-607,1100,3911,1165500,117
10726,-15252,6826,-772,653,3730,1175357,118
11586,-19673,7295,-867,-20,3364,1185499,119
13764,-21344,8311,-858,-883,2952,1195359,120
16597,-22070,10075,-742,-1459,2595,1205497,121
18740,-20972,12083,-516,-1353,2355,1215363,122
19733,-16421,11932,-333,-747,2148,1225945,123
19541,-11281,10533,-191,-198,1833,1235469,124
18018,-7460,8785,-72,25,1415,1245354,125
15964,-5914,8715,-37,-16,950,1255491,126
14322,-4768,8720,-50,-90,545,1265382,127
13024,-4458,12708,-67,-177,236,1275291,128
1870,-2117,-21631,-230,-351,11,1285360,129
28653,-27341,-7155,-1064,-1091,182,1295230,130
28955,-30224,21237,-439,3482,2447,1305407,131
-21064,-18772,25760,-52,4378,1646,1315335,132
26912,1803,9890,561,-180,-953,1325434,133
29274,12894,2546,103,-3878,-1983,1335217,134
1034,8787,13259,-391,-962,-1884,1345384,135
-26085,6084,10681,-436,1117,-677,1355330,136
-17589,8666,7849,-558,468,-396,1365239,137
-3328,1081,4564,-560,-1133,-905,1375191,138
4004,1716,6613,-460,-1556,-1000,1385383,139
6142,1156,5056,-202,-673,-855,1395337,140
4771,39,6682,71,395,-673,1405237,141
1802,720,9661,219,985,-413,1415192,142
-1278,1191,11600,124,947,-317,1425991,143
-4834,-331,11342,-12,551,-401,1435394,144
-5988,-160,9807,-88,138,-502,1445341,145
-5820,1760,8207,-120,-170,-651,1455239,146
-3435,2705,7992,-119,-489,-682,1465258,147
-1163,2430,8205,-111,-610,-678,1475215,148
-229,2028,8025,-59,-392,-666,1485136,149
734,1555,8111,31,14,-601,1495369,150
518,1411,7960,97,426,-539,1505251,151
-1256,1879,8076,103,638,-490,1515215,152
-2998,2498,8318,63,541,-479,1525113,153
-4251,2409,8364,27,266,-523,1535141,154
-3806,2273,8582,-3,-32,-560,1545384,155
