xac,yac,zac,xang,yang,zang,tempo,amostra
8648,4449,4905,-92,186,-1617,1,0
4255,4805,4161,-175,796,-1496,7612,1
111,656,3652,-181,1353,-1359,17642,2
-3057,-2534,5103,-127,1546,-1201,27436,3
-4431,-3581,5958,-49,1608,-931,37493,4
-4975,-2950,6824,44,1489,-622,47579,5
-4771,-818,6765,119,1276,-334,59072,6
-4034,1064,6641,179,1043,-119,67453,7
-4516,2106,6384,214,770,71,77487,8
-5226,2996,6192,232,554,323,87579,9
-4708,4021,6084,253,281,593,97467,10
-3591,5125,5771,228,-156,774,107516,11
-2953,5788,6205,192,-540,898,117608,12
-2108,5613,6150,143,-770,1014,127357,13
-1523,5067,6921,108,-918,1128,137459,14
-398,4597,6996,90,-994,1254,147547,15
442,3854,8036,62,-1001,1367,157893,16
1029,3111,9047,63,-917,1472,167367,17
1458,2622,9494,86,-777,1576,177474,18
1492,2585,9340,106,-689,1664,187530,19
1172,2571,8740,115,-666,1731,198058,20
776,2300,7841,126,-688,1751,207536,21
1176,2252,7027,129,-765,1753,217356,22
1551,2111,6612,122,-858,1752,227465,23
2321,1978,6194,113,-929,1745,237527,24
3306,1813,6293,101,-975,1709,247350,25
4121,1197,6635,95,-970,1658,257468,26
4674,426,6697,96,-895,1615,267531,27
5025,-248,6568,100,-785,1584,277344,28
5480,-747,6755,100,-659,1544,287461,29
4582,-521,6660,91,-370,1539,297527,30
5019,-347,5888,85,-287,1503,307355,31
3552,-681,6087,30,-294,1371,317546,32
2925,-1294,5893,-9,-228,1334,327357,33
3360,-1860,5880,-56,-244,1287,337501,34
4229,-2458,6372,-95,-275,1191,347410,35
4604,-2673,6821,-123,-272,1087,357510,36
4305,-2631,7238,-140,-265,990,367357,37
3746,-2552,7553,-146,-252,909,377211,38
3207,-2177,8002,-140,-212,873,387340,39
2624,-1685,8465,-124,-146,853,397201,40
1872,-1238,8695,-96,-101,833,407438,41
1256,-1212,8899,-75,-106,827,417252,42
260,-1179,8886,-55,-129,839,427359,43
-986,-793,8764,-34,-199,866,437210,44
-1920,-545,8712,-13,-293,891,447321,45
-2253,-637,8748,9,-384,915,457350,46
-1916,-966,9039,46,-503,926,467369,47
-1766,-1014,8879,83,-625,922,477433,48
-1631,-970,8611,114,-733,917,487486,49
-1824,-951,8388,136,-817,912,497214,50
-2244,-970,8027,151,-881,905,507325,51
-2223,-783,7753,162,-938,895,517229,52
-1890,-613,7104,156,-970,886,527304,53
-638,-837,7289,155,-1042,848,537352,54
-1318,-1087,7278,168,-1178,776,547409,55
-2552,-499,6024,146,-1256,762,557201,56
-1428,-835,6905,139,-1273,734,567238,57
1188,-1258,7282,160,-1263,609,577318,58
2434,-254,6187,130,-1376,497,587367,59
1644,470,6739,89,-1289,418,597156,60
1469,818,4944,41,-1124,313,607779,61
1790,543,5609,-38,-985,193,617398,62
2255,871,5417,-94,-763,107,627201,63
3648,1425,4957,-164,-547,29,637248,64
6518,1612,3941,-236,-396,-91,647432,65
10349,900,4858,-321,-327,-285,657512,66
14383,305,4451,-380,-234,-562,667322,67
17196,-447,5231,-437,-166,-898,677092,68
14337,-820,10736,-463,-37,-1224,687196,69
3299,66,11514,-445,242,-1414,697249,70
-7369,1075,13470,-478,414,-1371,707349,71
-15397,1062,15731,-358,467,-1285,717140,72
-19740,-85,15031,-227,454,-1164,727229,73
-17383,-1333,10250,-180,163,-890,737332,74
-7379,-2280,7298,-179,-376,-643,747432,75
3542,-2870,7526,-192,-851,-702,757232,76
8301,-2160,9974,-163,-1089,-959,767339,77
2051,-1082,12244,-113,-625,-1133,777121,78
-5493,-605,8837,-32,54,-1104,787230,79
-8992,192,4531,-19,84,-1042,797340,80
-8420,566,3444,-73,-265,-1009,807125,81
