xac,yac,zac,xang,yang,zang,tempo,amostra
-3581,2242,5342,182,1150,-871,1,0
-4655,2228,5446,59,774,-882,4075,1
-3121,1979,5965,-67,261,-919,13887,2
-1726,2095,5258,-111,1,-955,24028,3
-216,1982,5026,-122,-54,-907,33844,4
1781,1369,4358,-95,63,-804,43990,5
1607,1185,4153,-38,280,-688,53964,6
-273,1444,3373,47,452,-558,63779,7
-1382,2131,3777,105,489,-480,73908,8
-1475,2384,4242,124,422,-448,83745,9
-1618,2201,4554,113,360,-450,94510,10
-1746,2161,4229,108,331,-473,103726,11
-1859,2016,3999,122,312,-516,113889,12
-1791,2431,3021,169,285,-569,123715,13
-1672,2740,3029,211,285,-624,133885,14
-1342,2358,3351,254,276,-675,143716,15
-949,1802,3957,294,273,-718,153892,16
-935,1470,4373,328,263,-762,163724,17
-885,1241,4606,356,249,-802,173894,18
-288,1469,4415,387,198,-840,183772,19
-606,1583,4247,389,153,-865,193927,20
72,1202,4524,376,105,-874,204304,21
1135,959,4652,375,67,-883,213817,22
714,849,4582,374,91,-876,223981,23
991,357,5090,365,97,-866,233835,24
1497,125,5254,371,87,-851,243687,25
1554,-65,5276,360,106,-831,253661,26
2632,-493,5637,364,119,-786,263843,27
2448,-411,5147,377,172,-747,273696,28
2319,-351,4941,386,227,-711,283942,29
2289,-283,5177,394,266,-690,293786,30
2145,-214,5213,395,306,-679,304706,31
2083,-369,5354,397,334,-699,313914,32
2292,-808,5712,406,362,-713,323774,33
1997,-941,5449,430,401,-708,333606,34
1550,-1537,5269,456,432,-743,343783,35
1747,-1387,4788,489,449,-792,353622,36
1686,-1592,4815,526,491,-848,363633,37
1764,-1964,5420,556,515,-902,373813,38
1643,-2306,6034,592,530,-958,383683,39
1218,-2774,6382,627,517,-1017,393556,40
1228,-2939,6654,659,475,-1087,403637,41
1450,-2955,7122,689,403,-1173,413744,42
1729,-2954,7122,727,349,-1257,423612,43
1765,-3270,6425,772,303,-1340,433804,44
2302,-3474,6062,818,246,-1414,443654,45
2233,-4337,5880,865,222,-1492,453541,46
1916,-4878,5496,910,217,-1568,463753,47
2128,-4970,5463,946,197,-1657,473612,48
2795,-5528,5469,973,198,-1746,483482,49
2686,-6641,5573,993,256,-1822,493670,50
1743,-8784,4261,1037,333,-1887,504100,51
2024,-8383,3028,1050,415,-1970,513805,52
1860,-9210,3587,1019,580,-2071,523670,53
-668,-11338,3008,1024,778,-2172,533574,54
-2069,-12414,2480,1005,913,-2268,543798,55
-3099,-14064,2174,963,1054,-2356,553658,56
-5204,-16748,948,954,1301,-2369,563560,57
-9375,-19183,-3475,959,1651,-2283,573790,58
-9698,-15147,-5111,879,2070,-2214,583657,59
-4032,-12165,-2065,731,1924,-2223,593550,60
8704,-10348,2483,649,1124,-2445,603451,61
10506,-10689,4351,644,135,-2818,613542,62
6388,-8530,4027,721,-30,-2743,623446,63
4405,-5150,4830,705,268,-2418,633643,64
1555,-4215,5515,728,337,-2173,643537,65
102,-2192,4170,709,265,-1921,653447,66
832,1821,2885,557,174,-1611,663657,67
928,7287,3894,436,193,-1318,673574,68
749,12389,4591,319,421,-949,683506,69
