xac,yac,zac,xang,yang,zang,tempo,amostra
-1230,1247,7915,510,-796,5212,1,0
-3101,-1679,8670,409,-901,5382,12969,1
-2552,-3095,7132,385,-1016,5577,22491,2
-2483,-4871,5362,323,-1101,5659,32674,3
-4391,-8768,4658,204,-1249,5811,42529,4
-6010,-12973,2193,90,-1374,6096,52537,5
-7093,-19992,-3619,-90,-1474,6423,62698,6
-6122,-29957,-4275,-300,-1576,6731,72526,7
3862,-32334,-6438,-334,-1616,6700,82695,8
15985,-32057,-6727,-509,-1414,5935,92523,9
30210,-31792,-4413,-449,-624,4939,102499,10
30805,-18720,3927,-141,485,3960,112433,11
30894,-10668,7430,128,2236,3239,122610,12
31174,-4720,4366,346,4691,2947,132486,13
31550,2534,-1582,610,5316,1904,142387,14
29409,3015,-9376,605,4109,-132,152552,15
12323,-3047,-10354,176,2475,-1682,162389,16
-4512,-2554,-3603,-139,689,-2553,172555,17
-19526,-1878,6212,-358,-1719,-2673,182404,18
-30961,2574,14779,-192,-3850,-2308,192566,19
31531,-4499,24771,-556,-2126,-853,202964,20
-31187,9392,13081,-344,776,895,212525,21
-6866,300,17165,-1030,1295,-338,222371,22
13819,-2797,15706,-978,107,-1126,232558,23
20398,-12738,18409,-676,-895,-2522,242413,24
8916,-15269,8334,-560,-930,-2947,252586,25
5804,-8431,-9314,-906,-244,-2301,262459,26
1346,-2322,-8454,-1390,-853,-1928,272358,27
795,-2899,1812,-998,-1115,-1587,282564,28
-2786,-1100,9869,-320,-182,-1454,292430,29
-2635,4263,4547,-118,256,-1259,302567,30
-746,1145,8791,-255,488,-1000,312459,31
-1505,262,11948,-130,1063,-765,322361,32
-5252,817,9531,-199,1044,-792,332225,33
-7165,2032,7830,-208,684,-958,342427,34
-7384,3491,4366,-333,265,-1232,352307,35
-4715,2220,5060,-469,-163,-1286,362544,36
-3116,1853,4145,-390,-220,-1183,372417,37
-2391,3586,1479,-190,-87,-1016,382283,38
-3281,3426,2765,-78,213,-864,392527,39
-3576,2260,4765,88,514,-733,402737,40
-4745,2323,5790,205,686,-715,412242,41
-6224,2731,6069,224,721,-770,422459,42
-6606,3418,6988,163,627,-866,432373,43
-6376,3596,7696,95,475,-1032,442269,44
-5598,3292,6640,45,307,-1199,452516,45
-4467,3007,5673,4,224,-1276,462411,46
-3247,3050,5461,-10,171,-1288,472285,47
-2656,2429,6031,-1,204,-1279,482210,48
-2157,1695,6492,30,345,-1221,492433,49
-1239,1151,6933,67,488,-1181,502343,50
-1630,1846,6672,86,555,-1181,512279,51
-2128,1886,6754,55,524,-1179,522211,52
-2329,2024,6447,22,467,-1198,532435,53
-1396,1661,6207,-6,401,-1204,542435,54
-188,1685,6644,-27,348,-1198,552354,55
106,1267,6355,-52,331,-1179,562099,56
120,1080,6823,-45,382,-1126,572146,57
