xac,yac,zac,xang,yang,zang,tempo,amostra
-543,-1056,6581,-170,-261,-241,1,0
-302,-969,6325,-176,-248,-270,6030,1
-458,-981,6245,-182,-255,-298,15814,2
-227,-1053,6450,-190,-270,-330,25953,3
377,-975,6643,-199,-263,-383,35764,4
741,-957,6519,-214,-220,-454,45885,5
432,-753,6267,-237,-181,-520,55901,6
-27,-450,6085,-264,-157,-582,65792,7
-464,-69,5928,-288,-145,-643,75948,8
-500,-98,6030,-313,-150,-690,85761,9
-250,-230,6444,-338,-152,-750,95991,10
-400,-30,6324,-362,-139,-824,106033,11
-1070,279,6514,-387,-127,-899,115976,12
-1351,876,7079,-410,-127,-949,125808,13
-1388,1003,7476,-429,-144,-1019,135964,14
-1701,866,7765,-431,-175,-1062,145806,15
-2623,1463,7836,-438,-176,-1084,155953,16
-3865,1690,7490,-449,-181,-1112,165801,17
-4612,1470,7046,-450,-264,-1118,175952,18
-5027,1537,6324,-442,-390,-1102,185780,19
-5337,1562,6320,-433,-537,-1074,196060,20
-5226,1977,6527,-444,-662,-1046,205858,21
-4953,2695,7314,-465,-747,-1033,215871,22
-3700,3604,6944,-531,-773,-986,226022,23
-2342,5095,6781,-629,-657,-999,235853,24
-3535,5134,6642,-666,-533,-1045,246011,25
-5089,4772,7190,-661,-603,-1024,255851,26
-3613,5972,7942,-675,-809,-1039,265687,27
187,7341,8566,-718,-904,-1143,275853,28
2975,7527,8549,-766,-886,-1271,285691,29
3145,7716,8240,-814,-814,-1405,295858,30
2515,8579,7973,-861,-780,-1559,305905,31
2474,9523,7220,-906,-810,-1707,315751,32
3201,10746,6256,-946,-905,-1846,325901,33
4178,11811,5455,-967,-1011,-1956,335739,34
5580,12686,5582,-1028,-1143,-2023,345902,35
6733,12606,4702,-1096,-1255,-2049,355750,36
6302,11420,4080,-1228,-1288,-2065,365920,37
3800,8682,1549,-1389,-1344,-2032,375774,38
667,6118,2701,-1464,-1440,-1971,385954,39
-2267,3819,2265,-1256,-1081,-1997,395810,40
-6453,1134,1529,-895,-301,-2128,406100,41
-8276,-930,2009,-748,273,-2283,415879,42
-9644,-4041,3448,-568,618,-2358,425728,43
-11290,-6991,3973,-406,586,-2187,435903,44
-12913,-8758,3817,-308,390,-1781,445770,45
-12739,-8000,4775,-284,188,-1325,455963,46
-10165,-6897,6015,-310,13,-902,465853,47
