xac,yac,zac,xang,yang,zang,tempo,amostra
-4746,2833,7545,176,218,-588,1,0
-4977,2631,7722,155,-153,-624,4408,1
-3976,2265,7842,133,-330,-627,14311,2
-1183,2766,7302,122,-328,-583,24125,3
-148,3351,6947,134,-159,-598,34269,4
-1246,3472,6506,154,69,-609,44098,5
-2685,3420,6579,176,203,-615,54099,6
-3663,3144,6676,185,174,-649,64261,7
-3755,2764,7253,185,64,-686,74101,8
-2548,2326,7423,188,-73,-694,84257,9
-2063,2006,7682,193,-175,-736,94100,10
-1581,1885,7807,197,-222,-746,104178,11
-916,1803,7922,202,-203,-738,114030,12
-425,1588,8093,200,-136,-730,124237,13
-416,1693,8029,197,-67,-723,134095,14
-843,1806,7795,182,-23,-720,144273,15
-1376,1825,8084,166,-20,-727,154112,16
-1550,1653,7638,166,-60,-730,164286,17
-1195,1602,7788,158,-105,-745,174125,18
-570,1521,7727,155,-105,-766,184294,19
-107,1701,7896,151,-74,-784,194137,20
-57,1800,7862,145,-24,-796,204898,21
-133,1812,7767,141,3,-800,213969,22
-180,1879,8025,134,16,-813,224137,23
-277,1769,7925,121,5,-832,233979,24
-34,1900,8170,107,-25,-851,244146,25
382,1892,8249,98,-70,-864,253989,26
762,1974,8272,85,-91,-873,264400,27
938,2034,8338,67,-98,-875,273955,28
1292,2067,8412,49,-106,-862,284129,29
1570,1916,8306,45,-88,-841,293981,30
1883,1739,8085,29,-55,-822,304156,31
2293,1434,8217,14,-16,-811,314042,32
2781,1292,8175,-1,49,-796,324266,33
2586,993,8564,-18,136,-778,334127,34
2375,877,8452,-20,208,-759,343985,35
2338,1166,8393,-33,250,-741,354171,36
2542,972,8165,-39,283,-720,364040,37
2836,964,8072,-37,292,-702,373956,38
3011,1474,8111,-41,311,-681,384144,39
2772,360,8984,-37,286,-641,394007,40
5891,659,8043,-19,478,-530,404164,41
3844,-59,6912,19,469,-592,414072,42
2936,-668,6595,33,549,-527,423977,43
3795,-142,6341,44,677,-501,434171,44
3222,-38,7025,57,769,-559,444044,45
1791,527,6296,72,779,-630,453965,46
50,487,5933,112,699,-705,464202,47
446,-84,5114,135,616,-789,474109,48
1835,-445,3303,143,536,-917,483999,49
2593,-400,1206,128,514,-1057,494214,50
1285,-1508,4515,123,623,-1170,504744,51
3468,-3054,6402,134,804,-1209,514038,52
4833,-4204,10175,154,825,-1331,523978,53
3290,-5602,13103,214,807,-1481,534186,54
646,-8296,15467,367,619,-1633,544089,55
-990,-10243,10660,605,-67,-1791,554007,56
-230,-8631,9613,546,-631,-2019,563928,57
4564,-7760,13465,424,-569,-2062,574166,58
7017,-11551,13922,519,-401,-2117,584053,59
2010,-14955,10055,589,-385,-2396,593993,60
-2483,-15792,7855,541,-374,-2603,603905,61
-2439,-15789,6581,460,-267,-2694,614222,62
-171,-16058,5779,397,-14,-2743,624155,63
2242,-18095,2316,354,492,-2766,634047,64
1340,-20986,-1577,291,1144,-2779,643991,65
805,-23878,10201,176,2171,-2591,653916,66
2377,-20075,8525,537,3185,-2340,664174,67
917,-11525,-852,868,3552,-2207,674083,68
861,-5179,-4387,768,2566,-2309,684012,69
2307,-3816,-2555,708,1353,-2629,693954,70
3453,-3908,-1899,629,535,-2841,703866,71
5765,-4951,3557,382,399,-2660,714605,72
10633,-6609,1503,301,894,-2260,723838,73
16482,-8889,4093,233,1232,-1866,733941,74
12842,-10628,7866,196,1715,-1646,743786,75
15430,-10070,9732,172,2472,-1153,753928,76
18678,-8868,10857,249,2637,-1122,763782,77
17547,-8567,11315,309,2322,-1234,773929,78
17438,-8379,13882,311,1940,-1115,783782,79
17768,-5146,15522,353,1453,-854,793934,80
17633,-1163,15992,367,830,-703,803789,81
17824,2586,14654,321,257,-672,813776,82
17677,6776,13765,202,-345,-691,823660,83
16381,9789,13730,74,-1000,-637,833794,84
17077,11102,13429,-64,-1549,-487,843939,85
18757,12225,12757,-184,-1913,-353,853792,86
21626,13929,12036,-327,-2067,-222,863651,87
20679,14597,14604,-374,-1920,-101,873794,88
15610,15993,15326,-390,-1614,196,883654,89
14620,18238,8075,-414,-971,485,893798,90
10140,17501,17125,-485,-874,609,903652,91
6539,19127,12419,-259,-529,812,914254,92
4957,21232,13305,-287,-553,1072,923830,93
2879,23139,13173,-267,-580,1325,933672,94
2522,24754,11007,-230,-718,1467,943830,95
161,25220,10132,-280,-924,1577,953677,96
-2914,24549,12340,-278,-878,1788,963618,97
-3709,23856,11934,-226,-714,2015,973721,98
-2870,22672,11868,-204,-716,2119,983846,99
-2595,21502,11329,-215,-749,2165,993684,100
-2831,20604,11788,-225,-713,2236,1003843,101
-3322,19988,12443,-203,-585,2320,1013711,102
-3426,19989,12493,-186,-447,2406,1023930,103
-3249,20093,12482,-189,-368,2480,1033814,104
